date,product_id,warehouse_id,units_sold,predicted_demand
2024-07-17,P0059,W001,28,24.654257
2024-07-18,P0059,W001,26,24.949738
2024-07-19,P0059,W001,21,24.513939
2024-07-20,P0059,W001,28,31.704548
2024-07-21,P0059,W001,30,31.034775
2024-07-22,P0059,W001,28,23.557001
2024-07-23,P0059,W001,28,23.367847
2024-07-24,P0059,W001,23,23.480642
2024-07-25,P0059,W001,21,23.467188
2024-07-26,P0059,W001,25,22.858334
2024-07-27,P0059,W001,31,30.433596
2024-07-28,P0059,W001,22,31.243044
2024-07-29,P0059,W001,26,23.326399
2024-07-30,P0059,W001,24,22.51994
2024-07-31,P0059,W001,18,23.097372
2024-08-01,P0059,W001,22,22.257792
2024-08-02,P0059,W001,24,21.851208
2024-08-03,P0059,W001,38,28.877766
2024-08-04,P0059,W001,33,29.323559
2024-08-05,P0059,W001,22,23.09242
2024-08-06,P0059,W001,16,22.338406
2024-08-07,P0059,W001,27,22.016914
2024-08-08,P0059,W001,19,21.944445
2024-08-09,P0059,W001,20,21.789272
2024-08-10,P0059,W001,34,28.489986
2024-08-11,P0059,W001,10,28.444729
2024-08-12,P0059,W001,19,20.810963
2024-08-13,P0059,W001,22,20.075073
2024-08-14,P0059,W001,18,20.51038
2024-08-15,P0059,W001,20,20.095974
2024-08-16,P0059,W001,24,19.854567
2024-08-17,P0059,W001,32,26.217913
2024-08-18,P0059,W001,19,25.614819
2024-08-19,P0059,W001,16,19.912703
2024-08-20,P0059,W001,20,19.381042
2024-08-21,P0059,W001,19,19.659906
2024-08-22,P0059,W001,19,19.07045
2024-08-23,P0059,W001,21,19.27311
2024-08-24,P0059,W001,32,24.406277
2024-08-25,P0059,W001,24,24.717642
2024-08-26,P0059,W001,20,19.390497
2024-08-27,P0059,W001,21,19.146389
2024-08-28,P0059,W001,20,19.680738
2024-08-29,P0059,W001,23,19.540949
2024-08-30,P0059,W001,21,19.567352
2024-08-31,P0059,W001,18,25.308985
2024-09-01,P0059,W001,29,24.617662
2024-09-02,P0059,W001,19,19.195532
2024-09-03,P0059,W001,21,19.094137
2024-09-04,P0059,W001,19,19.293985
2024-09-05,P0059,W001,23,19.039576
2024-09-06,P0059,W001,16,19.166473
2024-09-07,P0059,W001,33,24.638643
2024-09-08,P0059,W001,27,25.10053
2024-09-09,P0059,W001,16,19.486536
2024-09-10,P0059,W001,20,19.009995
2024-09-11,P0059,W001,20,19.69263
2024-09-12,P0059,W001,15,19.58286
2024-09-13,P0059,W001,18,18.92478
2024-09-14,P0059,W001,18,24.437094
2024-09-15,P0059,W001,26,23.852133
2024-09-16,P0059,W001,19,18.380337
2024-09-17,P0059,W001,18,18.023308
2024-09-18,P0059,W001,22,18.146975
2024-09-19,P0059,W001,20,18.67399
2024-09-20,P0059,W001,18,18.483576
2024-09-21,P0059,W001,26,24.363678
2024-09-22,P0059,W001,36,24.136251
2024-09-23,P0059,W001,19,19.269783
2024-09-24,P0059,W001,21,19.045792
2024-09-25,P0059,W001,21,19.484247
2024-09-26,P0059,W001,20,19.311258
2024-09-27,P0059,W001,16,19.550888
2024-09-28,P0059,W001,20,25.111774
2024-09-29,P0059,W001,24,24.752409
2024-09-30,P0059,W001,19,19.06366
2024-10-01,P0059,W001,19,19.092651
2024-10-02,P0059,W001,14,19.272024
2024-10-03,P0059,W001,19,18.67968
2024-10-04,P0059,W001,14,18.615164
2024-10-05,P0059,W001,21,23.4277
2024-10-06,P0059,W001,24,23.433723
2024-10-07,P0059,W001,18,17.90272
2024-10-08,P0059,W001,17,17.645226
2024-10-09,P0059,W001,20,17.720377
2024-10-10,P0059,W001,18,17.85429
2024-10-11,P0059,W001,15,17.649904
2024-10-12,P0059,W001,21,22.963066
2024-10-13,P0059,W001,25,22.890928
2024-10-14,P0059,W001,14,17.631058
2024-10-15,P0059,W001,18,17.490149
2024-10-16,P0059,W001,15,17.646044
2024-10-17,P0059,W001,16,17.627064
2024-10-18,P0059,W001,19,17.377672
2024-10-19,P0059,W001,21,22.721498
2024-10-20,P0059,W001,20,22.702427
2024-10-21,P0059,W001,19,17.466154
2024-10-22,P0059,W001,20,17.50421
2024-10-23,P0059,W001,18,17.807705
2024-10-24,P0059,W001,22,17.79424
2024-10-25,P0059,W001,24,17.884678
2024-10-26,P0059,W001,16,23.921352
2024-10-27,P0059,W001,23,23.457241
2024-10-28,P0059,W001,24,17.893187
2024-10-29,P0059,W001,17,18.360662
2024-10-30,P0059,W001,17,18.441685
2024-10-31,P0059,W001,15,18.559801
2024-11-01,P0059,W001,15,18.548496
2024-11-02,P0059,W001,27,23.477705
2024-11-03,P0059,W001,27,24.311626
2024-11-04,P0059,W001,27,19.057829
2024-11-05,P0059,W001,19,19.109365
2024-11-06,P0059,W001,19,19.60659
2024-11-07,P0059,W001,15,19.46937
2024-11-08,P0059,W001,14,19.068237
2024-11-09,P0059,W001,30,24.298998
2024-11-10,P0059,W001,27,24.55819
2024-11-11,P0059,W001,21,19.316803
2024-11-12,P0059,W001,21,18.986683
2024-11-13,P0059,W001,17,19.552748
2024-11-14,P0059,W001,21,19.438532
2024-11-15,P0059,W001,23,20.347563
2024-11-16,P0059,W001,27,26.684454
2024-11-17,P0059,W001,29,26.49978
2024-11-18,P0059,W001,25,21.008675
2024-11-19,P0059,W001,22,20.738913
2024-11-20,P0059,W001,25,21.146648
2024-11-21,P0059,W001,25,21.219204
2024-11-22,P0059,W001,29,21.995853
2024-11-23,P0059,W001,32,28.784883
2024-11-24,P0059,W001,24,29.261642
2024-11-25,P0059,W001,46,48.002556
2024-11-26,P0059,W001,20,22.989304
2024-11-27,P0059,W001,19,23.312891
2024-11-28,P0059,W001,22,23.126741
2024-11-29,P0059,W001,20,22.540766
2024-11-30,P0059,W001,28,29.446863
2024-12-01,P0059,W001,29,30.04716
2024-12-02,P0059,W001,13,22.118258
2024-12-03,P0059,W001,22,21.813742
2024-12-04,P0059,W001,21,22.620026
2024-12-05,P0059,W001,26,22.59873
2024-12-06,P0059,W001,14,22.55532
2024-12-07,P0059,W001,39,28.078438
2024-12-08,P0059,W001,29,28.580746
2024-12-09,P0059,W001,30,22.358288
2024-12-10,P0059,W001,26,22.383953
2024-12-11,P0059,W001,30,23.468714
2024-12-12,P0059,W001,26,23.771715
2024-12-13,P0059,W001,24,24.16653
2024-12-14,P0059,W001,33,31.485968
2024-12-15,P0059,W001,21,31.775307
2024-12-16,P0059,W001,21,23.894789
2024-12-17,P0059,W001,21,24.018747
2024-12-18,P0059,W001,25,24.248545
2024-12-19,P0059,W001,24,24.762747
2024-12-20,P0059,W001,27,24.320898
2024-12-21,P0059,W001,25,32.07921
2024-12-22,P0059,W001,25,31.190838
2024-12-23,P0059,W001,25,24.072418
2024-12-24,P0059,W001,28,23.472078
2024-12-25,P0059,W001,47,43.37389
2024-12-26,P0059,W001,28,24.691158
2024-12-27,P0059,W001,31,24.670057
2024-12-28,P0059,W001,30,33.255775
2024-12-29,P0059,W001,37,33.760162
2024-12-30,P0059,W001,32,26.726223
2024-12-31,P0059,W001,27,27.20594
2025-01-01,P0059,W001,33,36.59679
2025-01-02,P0059,W001,27,26.809801
2025-01-03,P0059,W001,31,26.8975
2025-01-04,P0059,W001,37,35.950474
2025-01-05,P0059,W001,32,36.76451
2025-01-06,P0059,W001,26,27.394104
2025-01-07,P0059,W001,23,27.38487
2025-01-08,P0059,W001,23,27.865189
2025-01-09,P0059,W001,17,27.420115
2025-01-10,P0059,W001,33,26.982683
2025-01-11,P0059,W001,28,34.985302
2025-01-12,P0059,W001,25,34.3644
2025-01-13,P0059,W001,19,25.681087
2025-01-14,P0059,W001,28,24.908972
2025-01-15,P0059,W001,24,26.34677
2025-01-16,P0059,W001,21,26.024761
2025-01-17,P0059,W001,31,25.803997
2025-01-18,P0059,W001,34,33.420704
2025-01-19,P0059,W001,32,33.86061
2025-01-20,P0059,W001,29,25.981833
2025-01-21,P0059,W001,35,25.770205
2025-01-22,P0059,W001,32,26.894537
2025-01-23,P0059,W001,25,27.754244
2025-01-24,P0059,W001,19,27.51938
2025-01-25,P0059,W001,46,35.238586
2025-01-26,P0059,W001,39,36.42679
2025-01-27,P0059,W001,30,27.899963
2025-01-28,P0059,W001,29,28.399115
2025-01-29,P0059,W001,40,28.861296
2025-01-30,P0059,W001,38,29.30953
2025-01-31,P0059,W001,30,30.333654
2025-02-01,P0059,W001,39,39.11187
2025-02-02,P0059,W001,57,39.201244
2025-02-03,P0059,W001,29,30.465103
2025-02-04,P0059,W001,30,29.856009
2025-02-05,P0059,W001,37,29.644075
2025-02-06,P0059,W001,26,30.0325
2025-02-07,P0059,W001,29,30.100502
2025-02-08,P0059,W001,37,40.0489
2025-02-09,P0059,W001,42,40.386395
2025-02-10,P0059,W001,35,30.657759
2025-02-11,P0059,W001,31,31.203592
2025-02-12,P0059,W001,28,31.888155
2025-02-13,P0059,W001,35,32.01547
2025-02-14,P0059,W001,26,32.285698
2025-02-15,P0059,W001,40,41.83233
2025-02-16,P0059,W001,47,42.386475
2025-02-17,P0059,W001,24,32.14132
2025-02-18,P0059,W001,28,31.565477
2025-02-19,P0059,W001,29,32.26161
2025-02-20,P0059,W001,32,31.788275
2025-02-21,P0059,W001,39,31.616854
2025-02-22,P0059,W001,53,41.531574
2025-02-23,P0059,W001,54,42.79332
2025-02-24,P0059,W001,31,33.810516
2025-02-25,P0059,W001,32,33.99241
2025-02-26,P0059,W001,38,33.801777
2025-02-27,P0059,W001,43,34.932632
2025-02-28,P0059,W001,32,34.678535
2025-03-01,P0059,W001,45,45.597885
2025-03-02,P0059,W001,52,45.81956
2025-03-03,P0059,W001,42,35.42448
2025-03-04,P0059,W001,33,36.326332
2025-03-05,P0059,W001,38,35.45687
2025-03-06,P0059,W001,39,36.045795
2025-03-07,P0059,W001,32,36.416847
2025-03-08,P0059,W001,58,47.842644
2025-03-09,P0059,W001,48,46.674454
2025-03-10,P0059,W001,37,35.671543
2025-03-11,P0059,W001,38,36.055176
2025-03-12,P0059,W001,39,37.59831
2025-03-13,P0059,W001,41,37.425465
2025-03-14,P0059,W001,42,37.44684
2025-03-15,P0059,W001,33,48.557487
2025-03-16,P0059,W001,46,47.664272
2025-03-17,P0059,W001,31,37.093723
2025-03-18,P0059,W001,37,36.282227
2025-03-19,P0059,W001,34,37.19676
2025-03-20,P0059,W001,43,35.916122
2025-03-21,P0059,W001,31,36.84012
2025-03-22,P0059,W001,47,48.249805
2025-03-23,P0059,W001,45,49.26287
2025-03-24,P0059,W001,34,36.842625
2025-03-25,P0059,W001,36,42.574265
2025-03-26,P0059,W001,40,36.53217
2025-03-27,P0059,W001,35,36.72525
2025-03-28,P0059,W001,45,36.015255
2025-03-29,P0059,W001,43,47.711075
2025-03-30,P0059,W001,51,47.695736
2025-03-31,P0059,W001,28,36.10041
2025-04-01,P0059,W001,34,35.375645
2025-04-02,P0059,W001,34,36.84521
2025-04-03,P0059,W001,35,36.042492
2025-04-04,P0059,W001,31,35.526505
2025-04-05,P0059,W001,40,46.65555
2025-04-06,P0059,W001,46,45.85004
2025-04-07,P0059,W001,29,34.855247
2025-04-08,P0059,W001,32,34.67391
2025-04-09,P0059,W001,39,34.900776
2025-04-10,P0059,W001,37,35.080097
2025-04-11,P0059,W001,47,34.082012
2025-04-12,P0059,W001,48,45.44156
2025-04-13,P0059,W001,39,45.130985
2025-04-14,P0059,W001,30,34.45575
2025-04-15,P0059,W001,30,33.645813
2025-04-16,P0059,W001,34,34.607956
2025-04-17,P0059,W001,31,34.120945
2025-04-18,P0059,W001,25,33.33431
2025-04-19,P0059,W001,51,42.66432
2025-04-20,P0059,W001,44,43.910698
2025-04-21,P0059,W001,40,33.440544
2025-04-22,P0059,W001,34,33.242794
2025-04-23,P0059,W001,31,34.573967
2025-04-24,P0059,W001,26,33.272503
2025-04-25,P0059,W001,36,33.80672
2025-04-26,P0059,W001,49,42.409145
2025-04-27,P0059,W001,45,42.321243
2025-04-28,P0059,W001,38,32.79922
2025-04-29,P0059,W001,24,33.16283
2025-04-30,P0059,W001,33,33.75792
2025-05-01,P0059,W001,33,32.79236
2025-05-02,P0059,W001,25,33.275913
2025-05-03,P0059,W001,57,41.926945
2025-05-04,P0059,W001,37,42.36095
2025-05-05,P0059,W001,29,32.306297
2025-05-06,P0059,W001,27,32.110905
2025-05-07,P0059,W001,34,32.51441
2025-05-08,P0059,W001,39,32.238895
2025-05-09,P0059,W001,35,32.441414
2025-05-10,P0059,W001,32,41.912167
2025-05-11,P0059,W001,43,41.16089
2025-05-12,P0059,W001,22,31.231995
2025-05-13,P0059,W001,31,30.093342
2025-05-14,P0059,W001,33,31.784954
2025-05-15,P0059,W001,27,31.246878
2025-05-16,P0059,W001,36,30.98712
2025-05-17,P0059,W001,55,40.104546
2025-05-18,P0059,W001,37,40.322464
2025-05-19,P0059,W001,39,32.25576
2025-05-20,P0059,W001,30,31.582167
2025-05-21,P0059,W001,33,31.99536
2025-05-22,P0059,W001,26,32.351795
2025-05-23,P0059,W001,23,31.178911
2025-05-24,P0059,W001,40,38.425926
2025-05-25,P0059,W001,40,39.96965
2025-05-26,P0059,W001,26,30.135513
2025-05-27,P0059,W001,31,29.58588
2025-05-28,P0059,W001,34,30.078999
2025-05-29,P0059,W001,36,29.93924
2025-05-30,P0059,W001,33,30.82784
2025-05-31,P0059,W001,32,39.944336
2025-06-01,P0059,W001,35,37.876266
2025-06-02,P0059,W001,30,29.2661
2025-06-03,P0059,W001,29,28.729866
2025-06-04,P0059,W001,37,29.018585
2025-06-05,P0059,W001,32,29.060356
2025-06-06,P0059,W001,33,28.731348
2025-06-07,P0059,W001,39,38.407013
2025-06-08,P0059,W001,43,38.100777
2025-06-09,P0059,W001,30,29.68932
2025-06-10,P0059,W001,27,29.484402
2025-06-11,P0059,W001,31,29.894258
2025-06-12,P0059,W001,27,29.750313
2025-06-13,P0059,W001,33,28.901852
2025-06-14,P0059,W001,41,38.123615
2025-06-15,P0059,W001,45,37.953354
2025-06-16,P0059,W001,31,29.574223
2025-06-17,P0059,W001,28,29.08458
2025-06-18,P0059,W001,25,29.631273
2025-06-19,P0059,W001,22,29.032103
2025-06-20,P0059,W001,30,28.474752
2025-06-21,P0059,W001,36,37.006416
2025-06-22,P0059,W001,36,36.341717
2025-06-23,P0059,W001,31,27.690336
2025-06-24,P0059,W001,20,27.65837
2025-06-25,P0059,W001,26,27.51884
2025-06-26,P0059,W001,25,27.184046
2025-06-27,P0059,W001,33,26.835793
2025-06-28,P0059,W001,43,35.434372
2025-06-29,P0059,W001,40,36.077225
2025-06-30,P0059,W001,22,27.09013
2025-07-01,P0059,W001,27,26.849516
2025-07-02,P0059,W001,30,27.282234
2025-07-03,P0059,W001,20,27.195906
2025-07-04,P0059,W001,34,32.495644
2025-07-05,P0059,W001,35,34.804615
2025-07-06,P0059,W001,31,33.91457
2025-07-07,P0059,W001,31,25.89403
2025-07-08,P0059,W001,19,26.121302
2025-07-09,P0059,W001,25,26.510538
2025-07-10,P0059,W001,23,26.021255
2025-07-11,P0059,W001,26,26.071394
2025-07-12,P0059,W001,30,32.56507
2025-07-13,P0059,W001,35,32.910408
2025-07-14,P0059,W001,26,25.439169
2025-07-15,P0059,W001,21,24.471529
2025-07-16,P0059,W001,25,24.763243
2025-07-17,P0059,W001,20,24.098814
2025-07-18,P0059,W001,28,23.981
2025-07-19,P0059,W001,36,31.31606
2025-07-20,P0059,W001,33,31.537012
2025-07-21,P0059,W001,23,24.2818
2025-07-22,P0059,W001,29,23.766512
2025-07-23,P0059,W001,34,24.686068
2025-07-24,P0059,W001,23,25.272856
2025-07-25,P0059,W001,16,24.651682
2025-07-26,P0059,W001,27,31.57908
2025-07-27,P0059,W001,29,31.175388
2025-07-28,P0059,W001,27,23.565027
2025-07-29,P0059,W001,26,23.207335
2025-07-30,P0059,W001,23,23.750925
2025-07-31,P0059,W001,17,23.194956
2025-08-01,P0059,W001,22,22.791098
2025-08-02,P0059,W001,27,29.779854
2025-08-03,P0059,W001,32,29.38179
2025-08-04,P0059,W001,27,22.508207
2025-08-05,P0059,W001,22,21.954472
2025-08-06,P0059,W001,21,22.223654
2025-08-07,P0059,W001,22,21.484625
2025-08-08,P0059,W001,19,21.440487
2025-08-09,P0059,W001,23,28.278536
2025-08-10,P0059,W001,22,28.111065
2025-08-11,P0059,W001,20,20.992765
2025-08-12,P0059,W001,21,20.292799
2025-08-13,P0059,W001,20,20.478788
2025-08-14,P0059,W001,22,20.194384
2025-08-15,P0059,W001,17,20.51674
2025-08-16,P0059,W001,31,26.048458
2025-08-17,P0059,W001,24,26.791285
2025-08-18,P0059,W001,19,20.116373
2025-08-19,P0059,W001,22,19.483322
2025-08-20,P0059,W001,21,20.039381
2025-08-21,P0059,W001,23,19.946945
2025-08-22,P0059,W001,27,19.749626
2025-08-23,P0059,W001,26,25.93412
2025-08-24,P0059,W001,32,26.076002
2025-08-25,P0059,W001,16,20.55144
2025-08-26,P0059,W001,25,20.20668
2025-08-27,P0059,W001,23,20.815456
2025-08-28,P0059,W001,18,20.805613
2025-08-29,P0059,W001,21,20.593037
2025-08-30,P0059,W001,24,26.365131
2025-08-31,P0059,W001,22,26.68036
2025-09-01,P0059,W001,21,19.929901
2025-09-02,P0059,W001,19,19.820799
2025-09-03,P0059,W001,23,19.873413
2025-09-04,P0059,W001,17,19.799606
2025-09-05,P0059,W001,23,19.488909
2025-09-06,P0059,W001,28,25.503925
2025-09-07,P0059,W001,29,25.35181
2025-09-08,P0059,W001,18,19.80152
2025-09-09,P0059,W001,20,19.530342
2025-09-10,P0059,W001,22,19.947222
2025-09-11,P0059,W001,18,19.831503
2025-09-12,P0059,W001,22,19.694624
2025-09-13,P0059,W001,20,25.748074
2025-09-14,P0059,W001,30,25.593998
2025-09-15,P0059,W001,17,19.876137
2025-09-16,P0059,W001,22,19.356071
2025-09-17,P0059,W001,20,19.756214
2025-09-18,P0059,W001,22,19.697857
2025-09-19,P0059,W001,22,19.768349
2025-09-20,P0059,W001,17,25.6987
2025-09-21,P0059,W001,23,24.973465
2025-09-22,P0059,W001,15,19.0798
2025-09-23,P0059,W001,19,18.579374
2025-09-24,P0059,W001,18,18.718287
2025-09-25,P0059,W001,20,18.402569
2025-09-26,P0059,W001,22,18.310917
2025-09-27,P0059,W001,23,23.679054
2025-09-28,P0059,W001,22,24.218332
2025-09-29,P0059,W001,22,18.449652
2025-09-30,P0059,W001,16,18.516598
2025-10-01,P0059,W001,20,18.656883
2025-10-02,P0059,W001,19,18.509966
2025-10-03,P0059,W001,18,18.186855
2025-10-04,P0059,W001,29,23.6779
2025-10-05,P0059,W001,24,24.42152
2025-10-06,P0059,W001,21,18.79485
2025-10-07,P0059,W001,19,18.947948
2025-10-08,P0059,W001,20,19.318527
2025-10-09,P0059,W001,18,19.74658
2025-10-10,P0059,W001,22,18.938963
2025-10-11,P0059,W001,20,24.835953
2025-10-12,P0059,W001,30,24.749088
2025-10-13,P0059,W001,21,19.2612
2025-10-14,P0059,W001,20,19.370207
2025-10-15,P0059,W001,15,19.750755
2025-10-16,P0059,W001,16,19.585548
2025-10-17,P0059,W001,18,19.061497
2025-10-18,P0059,W001,23,24.690825
2025-10-19,P0059,W001,25,24.253391
2025-10-20,P0059,W001,25,18.82053
2025-10-21,P0059,W001,25,19.543056
2025-10-22,P0059,W001,19,20.132252
2025-10-23,P0059,W001,24,20.05098
2025-10-24,P0059,W001,19,20.56067
2025-10-25,P0059,W001,18,26.200827
2025-10-26,P0059,W001,22,25.874285
2025-10-27,P0059,W001,17,19.876371
2025-10-28,P0059,W001,18,19.14481
2025-10-29,P0059,W001,15,19.384357
2025-10-30,P0059,W001,17,19.23445
2025-10-31,P0059,W001,20,19.008627
2025-11-01,P0059,W001,25,24.795074
2025-11-02,P0059,W001,19,25.0776
2025-11-03,P0059,W001,22,19.381092
2025-11-04,P0059,W001,22,18.921797
2025-11-05,P0059,W001,24,19.554573
2025-11-06,P0059,W001,20,19.79324
2025-11-07,P0059,W001,21,19.63338
2025-11-08,P0059,W001,22,25.186703
2025-11-09,P0059,W001,26,25.462866
2025-11-10,P0059,W001,23,19.82684
2025-11-11,P0059,W001,22,20.057028
2025-11-12,P0059,W001,21,20.676062
2025-11-13,P0059,W001,22,21.00596
2025-11-14,P0059,W001,22,21.12529
2025-11-15,P0059,W001,27,26.983131
2025-11-16,P0059,W001,35,27.200485
2025-11-17,P0059,W001,23,21.805754
2025-11-18,P0059,W001,16,21.88039
2025-11-19,P0059,W001,21,22.043
2025-11-20,P0059,W001,19,21.374844
2025-11-21,P0059,W001,25,21.43492
2025-11-22,P0059,W001,21,27.928896
2025-11-23,P0059,W001,32,27.670841
2025-11-24,P0059,W001,24,21.741207
2025-11-25,P0059,W001,51,48.21796
2025-11-26,P0059,W001,20,22.317923
2025-11-27,P0059,W001,25,21.939842
2025-11-28,P0059,W001,21,22.054592
2025-11-29,P0059,W001,33,29.659409
2025-11-30,P0059,W001,29,30.06442
2025-12-01,P0059,W001,23,23.338966
2025-12-02,P0059,W001,26,21.131529
2025-12-03,P0059,W001,25,23.464035
2025-12-04,P0059,W001,18,23.884418
2025-12-05,P0059,W001,25,23.448423
2025-12-06,P0059,W001,31,30.962973
2025-12-07,P0059,W001,23,31.497892
2025-12-08,P0059,W001,22,23.816021
2025-12-09,P0059,W001,24,23.501577
2025-12-10,P0059,W001,26,23.55751
2025-12-11,P0059,W001,27,23.911118
2025-12-12,P0059,W001,16,23.750574
2025-12-13,P0059,W001,38,30.460335
2025-12-14,P0059,W001,29,31.520172
2025-12-15,P0059,W001,25,23.887379
2025-12-16,P0059,W001,14,24.317904
2025-12-17,P0059,W001,22,23.814043
2025-12-18,P0059,W001,26,23.37769
2025-12-19,P0059,W001,24,23.728828
2025-12-20,P0059,W001,30,30.89308
2025-12-21,P0059,W001,38,31.111351
2025-12-22,P0059,W001,25,24.713541
2025-12-23,P0059,W001,26,24.566875
2025-12-24,P0059,W001,19,25.25625
2025-12-25,P0059,W001,57,42.296986
2025-12-26,P0059,W001,26,24.256937
2025-12-27,P0059,W001,31,33.125046
2025-12-28,P0059,W001,34,33.115578
2025-12-29,P0059,W001,30,25.857792
2025-12-30,P0059,W001,26,25.574696
2025-12-31,P0059,W001,32,26.502216
2023-01-02,P0059,W002,23,19.883667
2023-01-03,P0059,W002,25,22.009565
2023-01-04,P0059,W002,27,22.695023
2023-01-05,P0059,W002,23,23.310848
2023-01-06,P0059,W002,19,22.077122
2023-01-07,P0059,W002,37,30.46136
2023-01-08,P0059,W002,27,32.195732
2023-01-09,P0059,W002,26,24.643787
2023-01-10,P0059,W002,26,24.739737
2023-01-11,P0059,W002,19,25.11368
2023-01-12,P0059,W002,27,24.42393
2023-01-13,P0059,W002,20,24.666964
2023-01-14,P0059,W002,31,31.717407
2023-01-15,P0059,W002,30,32.260986
2023-01-16,P0059,W002,22,24.338022
2023-01-17,P0059,W002,29,24.282022
2023-01-18,P0059,W002,25,24.541332
2023-01-19,P0059,W002,24,24.886604
2023-01-20,P0059,W002,21,24.81943
2023-01-21,P0059,W002,34,32.44897
2023-01-22,P0059,W002,39,32.570736
2023-01-23,P0059,W002,23,25.484594
2023-01-24,P0059,W002,25,25.297745
2023-01-25,P0059,W002,25,25.559458
2023-01-26,P0059,W002,20,25.589031
2023-01-27,P0059,W002,30,25.467756
2023-01-28,P0059,W002,38,33.333073
2023-01-29,P0059,W002,32,33.759422
2023-01-30,P0059,W002,23,25.981653
2023-01-31,P0059,W002,25,26.088247
2023-02-01,P0059,W002,27,26.07305
2023-02-02,P0059,W002,31,26.52506
2023-02-03,P0059,W002,27,26.712994
2023-02-04,P0059,W002,30,34.78939
2023-02-05,P0059,W002,45,34.583385
2023-02-06,P0059,W002,29,27.067625
2023-02-07,P0059,W002,21,27.23795
2023-02-08,P0059,W002,26,26.970882
2023-02-09,P0059,W002,20,27.132067
2023-02-10,P0059,W002,31,27.127878
2023-02-11,P0059,W002,39,35.11452
2023-02-12,P0059,W002,30,35.885887
2023-02-13,P0059,W002,31,27.001421
2023-02-14,P0059,W002,25,27.571728
2023-02-15,P0059,W002,33,27.908592
2023-02-16,P0059,W002,25,28.443953
2023-02-17,P0059,W002,23,28.259619
2023-02-18,P0059,W002,34,36.194077
2023-02-19,P0059,W002,42,36.735695
2023-02-20,P0059,W002,25,27.368227
2023-02-21,P0059,W002,28,27.672874
2023-02-22,P0059,W002,25,27.971748
2023-02-23,P0059,W002,23,27.956196
2023-02-24,P0059,W002,30,27.498425
2023-02-25,P0059,W002,34,36.119614
2023-02-26,P0059,W002,32,36.583076
2023-02-27,P0059,W002,26,27.52824
2023-02-28,P0059,W002,28,26.866072
2023-03-01,P0059,W002,24,27.345778
2023-03-02,P0059,W002,31,27.149994
2023-03-03,P0059,W002,34,27.162642
2023-03-04,P0059,W002,31,36.468662
2023-03-05,P0059,W002,40,36.485794
2023-03-06,P0059,W002,23,27.571854
2023-03-07,P0059,W002,31,27.839764
2023-03-08,P0059,W002,28,28.050413
2023-03-09,P0059,W002,32,28.052803
2023-03-10,P0059,W002,22,28.302608
2023-03-11,P0059,W002,27,36.809124
2023-03-12,P0059,W002,40,36.711353
2023-03-13,P0059,W002,28,27.07547
2023-03-14,P0059,W002,34,27.468344
2023-03-15,P0059,W002,33,28.225752
2023-03-16,P0059,W002,25,28.607792
2023-03-17,P0059,W002,17,28.526434
2023-03-18,P0059,W002,37,35.28663
2023-03-19,P0059,W002,43,37.042866
2023-03-20,P0059,W002,29,28.203882
2023-03-21,P0059,W002,23,28.00027
2023-03-22,P0059,W002,35,27.212534
2023-03-23,P0059,W002,29,27.864758
2023-03-24,P0059,W002,26,27.720955
2023-03-25,P0059,W002,52,44.271763
2023-03-26,P0059,W002,28,37.803024
2023-03-27,P0059,W002,30,29.044949
2023-03-28,P0059,W002,29,28.606628
2023-03-29,P0059,W002,25,28.842894
2023-03-30,P0059,W002,25,28.190527
2023-03-31,P0059,W002,28,27.97574
2023-04-01,P0059,W002,39,37.382793
2023-04-02,P0059,W002,40,37.658516
2023-04-03,P0059,W002,35,27.596485
2023-04-04,P0059,W002,26,28.444046
2023-04-05,P0059,W002,27,28.085653
2023-04-06,P0059,W002,25,29.063166
2023-04-07,P0059,W002,30,28.375406
2023-04-08,P0059,W002,43,37.711555
2023-04-09,P0059,W002,33,37.12507
2023-04-10,P0059,W002,28,27.930649
2023-04-11,P0059,W002,26,28.021322
2023-04-12,P0059,W002,35,28.29278
2023-04-13,P0059,W002,28,28.832762
2023-04-14,P0059,W002,29,28.45837
2023-04-15,P0059,W002,39,37.94835
2023-04-16,P0059,W002,36,37.92023
2023-04-17,P0059,W002,23,29.037954
2023-04-18,P0059,W002,27,27.945683
2023-04-19,P0059,W002,22,28.361458
2023-04-20,P0059,W002,26,27.386303
2023-04-21,P0059,W002,30,27.216124
2023-04-22,P0059,W002,43,35.951237
2023-04-23,P0059,W002,31,35.518513
2023-04-24,P0059,W002,30,27.788082
2023-04-25,P0059,W002,25,27.306828
2023-04-26,P0059,W002,31,27.657354
2023-04-27,P0059,W002,25,27.917799
2023-04-28,P0059,W002,33,27.447975
2023-04-29,P0059,W002,35,36.281536
2023-04-30,P0059,W002,39,36.16665
2023-05-01,P0059,W002,28,27.52301
2023-05-02,P0059,W002,22,27.306248
2023-05-03,P0059,W002,29,27.103617
2023-05-04,P0059,W002,23,27.495129
2023-05-05,P0059,W002,30,27.13259
2023-05-06,P0059,W002,37,36.07037
2023-05-07,P0059,W002,37,35.572857
2023-05-08,P0059,W002,26,26.664759
2023-05-09,P0059,W002,28,27.181017
2023-05-10,P0059,W002,24,27.318611
2023-05-11,P0059,W002,24,27.218853
2023-05-12,P0059,W002,30,26.968958
2023-05-13,P0059,W002,32,34.35664
