month,product_id,warehouse_id,actual_demand,predicted_demand
2025-02-28,P0029,W003,1705,1690.1144
2025-02-28,P0029,W004,1137,1109.829
2025-02-28,P0029,W005,2397,2322.7114
2025-02-28,P0029,W006,1424,1456.927
2025-02-28,P0030,W001,420,417.34964
2025-02-28,P0030,W002,920,907.35345
2025-02-28,P0030,W003,638,640.77924
2025-02-28,P0030,W004,377,370.2668
2025-02-28,P0030,W005,442,443.0251
2025-02-28,P0030,W006,812,805.1236
2025-02-28,P0031,W001,2083,2113.282
2025-02-28,P0031,W002,2050,2021.7762
2025-02-28,P0031,W003,1617,1596.3861
2025-02-28,P0031,W004,1458,1464.091
2025-02-28,P0031,W005,2411,2390.2605
2025-02-28,P0031,W006,1203,1205.0903
2025-02-28,P0032,W001,741,725.9293
2025-02-28,P0032,W002,1061,1063.1721
2025-02-28,P0032,W003,651,653.7721
2025-02-28,P0032,W004,1025,1018.7649
2025-02-28,P0032,W005,1059,1049.8309
2025-02-28,P0032,W006,553,565.82025
2025-02-28,P0033,W001,966,930.9775
2025-02-28,P0033,W002,1783,1785.7998
2025-02-28,P0033,W003,1547,1555.7668
2025-02-28,P0033,W004,1728,1710.8555
2025-02-28,P0033,W005,1576,1567.0343
2025-02-28,P0033,W006,2094,2073.493
2025-02-28,P0034,W001,390,393.17856
2025-02-28,P0034,W002,154,159.15971
2025-02-28,P0034,W003,133,142.48735
2025-02-28,P0034,W004,231,232.9965
2025-02-28,P0034,W005,272,283.5335
2025-02-28,P0034,W006,257,260.15997
2025-02-28,P0035,W001,277,276.3079
2025-02-28,P0035,W002,226,234.41763
2025-02-28,P0035,W003,309,315.2546
2025-02-28,P0035,W004,337,326.92194
2025-02-28,P0035,W005,197,202.77472
2025-02-28,P0035,W006,424,420.05545
2025-02-28,P0036,W001,487,485.0056
2025-02-28,P0036,W002,648,641.24457
2025-02-28,P0036,W003,772,770.89044
2025-02-28,P0036,W004,1185,1161.0735
2025-02-28,P0036,W005,501,491.10895
2025-02-28,P0036,W006,1100,1082.0902
2025-02-28,P0037,W001,1353,1312.6418
2025-02-28,P0037,W002,1318,1312.7471
2025-02-28,P0037,W003,1056,1070.5577
2025-02-28,P0037,W004,1266,1242.2506
2025-02-28,P0037,W005,714,724.1014
2025-02-28,P0037,W006,515,502.16394
2025-02-28,P0038,W001,729,766.707
2025-02-28,P0038,W002,943,968.0045
2025-02-28,P0038,W003,1164,1173.0991
2025-02-28,P0038,W004,856,917.3173
2025-02-28,P0038,W005,1035,1122.6093
2025-02-28,P0038,W006,1353,1333.4829
2025-02-28,P0039,W001,1531,1529.4757
2025-02-28,P0039,W002,1235,1199.1573
2025-02-28,P0039,W003,1178,1177.7803
2025-02-28,P0039,W004,1245,1245.0021
2025-02-28,P0039,W005,1881,1913.9645
2025-02-28,P0039,W006,1302,1323.7402
2025-02-28,P0040,W001,2179,2191.661
2025-02-28,P0040,W002,916,926.2847
2025-02-28,P0040,W003,936,942.4134
2025-02-28,P0040,W004,1277,1280.8383
2025-02-28,P0040,W005,1596,1578.8612
2025-02-28,P0040,W006,1660,1671.9677
2025-02-28,P0041,W001,1384,1361.9446
2025-02-28,P0041,W002,1270,1245.1998
2025-02-28,P0041,W003,896,881.9673
2025-02-28,P0041,W004,730,723.3958
2025-02-28,P0041,W005,912,923.0485
2025-02-28,P0041,W006,1352,1283.46
2025-02-28,P0042,W001,713,716.5311
2025-02-28,P0042,W002,1084,1074.1251
2025-02-28,P0042,W003,961,966.948
2025-02-28,P0042,W004,1284,1292.0067
2025-02-28,P0042,W005,1258,1259.2533
2025-02-28,P0042,W006,1577,1510.3297
2025-02-28,P0043,W001,1338,1316.939
2025-02-28,P0043,W002,1854,1755.6355
2025-02-28,P0043,W003,1581,1514.1534
2025-02-28,P0043,W004,1350,1317.7677
2025-02-28,P0043,W005,1253,1228.8354
2025-02-28,P0043,W006,935,916.8897
2025-02-28,P0044,W001,420,416.4739
2025-02-28,P0044,W002,283,289.42075
2025-02-28,P0044,W003,378,380.14078
2025-02-28,P0044,W004,292,303.38156
2025-02-28,P0044,W005,430,458.22552
2025-02-28,P0044,W006,280,300.9676
2025-02-28,P0045,W001,2121,2089.1575
2025-02-28,P0045,W002,945,964.0598
2025-02-28,P0045,W003,979,947.79785
2025-02-28,P0045,W004,1539,1483.8656
2025-02-28,P0045,W005,2065,2075.1084
2025-02-28,P0045,W006,1850,1865.7175
2025-02-28,P0046,W001,643,651.7615
2025-02-28,P0046,W002,1236,1232.4677
2025-02-28,P0046,W003,1107,1072.118
2025-02-28,P0046,W004,617,608.73096
2025-02-28,P0046,W005,1054,1048.6108
2025-02-28,P0046,W006,813,817.9845
2025-02-28,P0047,W001,774,760.0534
2025-02-28,P0047,W002,705,697.3222
2025-02-28,P0047,W003,518,510.40244
2025-02-28,P0047,W004,1000,998.3653
2025-02-28,P0047,W005,1165,1152.3657
2025-02-28,P0047,W006,472,465.94318
2025-02-28,P0048,W001,1254,1247.7897
2025-02-28,P0048,W002,2586,2520.7607
2025-02-28,P0048,W003,1125,1134.2019
2025-02-28,P0048,W004,1266,1266.8252
2025-02-28,P0048,W005,1852,1815.6555
2025-02-28,P0048,W006,1351,1331.1235
2025-02-28,P0049,W001,1437,1459.1895
2025-02-28,P0049,W002,875,917.70465
2025-02-28,P0049,W003,1226,1215.6333
2025-02-28,P0049,W004,1013,1042.9133
2025-02-28,P0049,W005,980,1014.5108
2025-02-28,P0049,W006,791,834.18005
2025-02-28,P0050,W001,2485,2418.734
2025-02-28,P0050,W002,1531,1555.133
2025-02-28,P0050,W003,1369,1358.8267
2025-02-28,P0050,W004,2060,2026.6255
2025-02-28,P0050,W005,1121,1134.6161
2025-02-28,P0050,W006,1917,1907.3612
2025-02-28,P0051,W001,1071,1068.2836
2025-02-28,P0051,W002,647,655.52264
2025-02-28,P0051,W003,1729,1688.4828
2025-02-28,P0051,W004,1576,1559.8687
2025-02-28,P0051,W005,934,917.73114
2025-02-28,P0051,W006,1075,1107.0354
2025-02-28,P0052,W001,1336,1355.2
2025-02-28,P0052,W002,1445,1463.1616
2025-02-28,P0052,W003,1279,1245.7946
2025-02-28,P0052,W004,1734,1672.1091
2025-02-28,P0052,W005,729,733.3463
2025-02-28,P0052,W006,1701,1696.9147
2025-02-28,P0053,W001,665,660.1934
2025-02-28,P0053,W002,492,502.7176
2025-02-28,P0053,W003,389,382.83752
2025-02-28,P0053,W004,461,464.60507
2025-02-28,P0053,W005,407,399.22995
2025-02-28,P0053,W006,738,724.72876
2025-02-28,P0054,W001,1510,1571.5707
2025-02-28,P0054,W002,2784,2812.3643
2025-02-28,P0054,W003,1042,1047.1147
2025-02-28,P0054,W004,2419,2532.3296
2025-02-28,P0054,W005,1717,1785.5947
2025-02-28,P0054,W006,2830,2830.8696
2025-02-28,P0055,W001,2072,2058.8564
2025-02-28,P0055,W002,1256,1244.7611
2025-02-28,P0055,W003,1202,1214.7751
2025-02-28,P0055,W004,1830,1755.1088
2025-02-28,P0055,W005,2168,2201.0884
2025-02-28,P0055,W006,1557,1563.2137
2025-02-28,P0056,W001,1005,1020.73724
2025-02-28,P0056,W002,874,864.5402
2025-02-28,P0056,W003,513,523.2088
2025-02-28,P0056,W004,683,666.2448
2025-02-28,P0056,W005,1295,1286.4393
2025-02-28,P0056,W006,707,697.74054
2025-02-28,P0057,W001,2347,2316.7373
2025-02-28,P0057,W002,1231,1191.2864
2025-02-28,P0057,W003,1071,1065.1462
2025-02-28,P0057,W004,2071,2088.4778
2025-02-28,P0057,W005,838,856.19324
2025-02-28,P0057,W006,1676,1672.54
2025-02-28,P0058,W001,2073,2031.9613
2025-02-28,P0058,W002,2027,2041.1735
2025-02-28,P0058,W003,1065,1050.7858
2025-02-28,P0058,W004,1661,1648.5603
2025-02-28,P0058,W005,1438,1455.5104
2025-02-28,P0058,W006,1731,1686.0518
2025-02-28,P0059,W001,1003,966.0304
2025-02-28,P0059,W002,784,783.4423
2025-02-28,P0059,W003,585,583.4656
2025-02-28,P0059,W004,775,779.4752
2025-02-28,P0059,W005,1125,1110.4646
2025-02-28,P0059,W006,462,476.6832
2025-02-28,P0060,W001,1025,1023.7015
2025-02-28,P0060,W002,1051,1057.362
2025-02-28,P0060,W003,1104,1088.9852
2025-02-28,P0060,W004,1873,1906.9756
2025-02-28,P0060,W005,1244,1256.9758
2025-02-28,P0060,W006,1829,1772.8782
2025-03-31,P0001,W001,505,537.36096
2025-03-31,P0001,W002,1266,1291.9766
2025-03-31,P0001,W003,597,634.07745
2025-03-31,P0001,W004,1175,1175.9733
2025-03-31,P0001,W005,560,582.46893
2025-03-31,P0001,W006,647,668.64374
2025-03-31,P0002,W001,1207,1194.5786
2025-03-31,P0002,W002,783,778.99493
2025-03-31,P0002,W003,1023,1017.502
2025-03-31,P0002,W004,1098,1096.4584
2025-03-31,P0002,W005,1064,1076.4525
2025-03-31,P0002,W006,1099,1104.547
2025-03-31,P0003,W001,752,761.9208
2025-03-31,P0003,W002,698,708.1334
2025-03-31,P0003,W003,361,365.32858
2025-03-31,P0003,W004,686,683.95337
2025-03-31,P0003,W005,703,713.0172
2025-03-31,P0003,W006,685,697.43744
2025-03-31,P0004,W001,1300,1295.5
2025-03-31,P0004,W002,2653,2586.6116
2025-03-31,P0004,W003,2119,2122.9626
2025-03-31,P0004,W004,2174,2090.1006
2025-03-31,P0004,W005,2776,2701.5586
2025-03-31,P0004,W006,1800,1752.555
2025-03-31,P0005,W001,221,220.73558
2025-03-31,P0005,W002,379,373.50037
2025-03-31,P0005,W003,585,590.8737
2025-03-31,P0005,W004,560,576.2921
2025-03-31,P0005,W005,308,310.19852
2025-03-31,P0005,W006,361,370.4764
2025-03-31,P0006,W001,428,439.11374
2025-03-31,P0006,W002,567,584.9885
2025-03-31,P0006,W003,633,638.97577
2025-03-31,P0006,W004,321,316.18604
2025-03-31,P0006,W005,633,657.13257
2025-03-31,P0006,W006,480,492.1374
2025-03-31,P0007,W001,432,426.83914
2025-03-31,P0007,W002,1054,1059.1577
2025-03-31,P0007,W003,477,484.57443
2025-03-31,P0007,W004,1101,1103.1018
2025-03-31,P0007,W005,743,757.38916
2025-03-31,P0007,W006,425,433.3529
2025-03-31,P0008,W001,836,822.1962
2025-03-31,P0008,W002,1745,1693.8444
2025-03-31,P0008,W003,1110,1092.334
2025-03-31,P0008,W004,931,948.77234
2025-03-31,P0008,W005,970,1023.1448
2025-03-31,P0008,W006,2034,2013.7611
2025-03-31,P0009,W001,425,420.90634
2025-03-31,P0009,W002,586,591.4
2025-03-31,P0009,W003,852,850.0226
2025-03-31,P0009,W004,920,918.6815
2025-03-31,P0009,W005,1089,1106.2351
2025-03-31,P0009,W006,542,556.2811
2025-03-31,P0010,W001,2710,2669.251
2025-03-31,P0010,W002,1268,1264.9391
2025-03-31,P0010,W003,2984,2917.5435
2025-03-31,P0010,W004,1823,1817.9363
2025-03-31,P0010,W005,2543,2543.015
2025-03-31,P0010,W006,2436,2426.0786
2025-03-31,P0011,W001,509,515.669
2025-03-31,P0011,W002,480,479.61594
2025-03-31,P0011,W003,1079,1068.8398
2025-03-31,P0011,W004,472,462.87668
2025-03-31,P0011,W005,470,471.90363
2025-03-31,P0011,W006,953,942.71295
2025-03-31,P0012,W001,781,779.8828
2025-03-31,P0012,W002,739,754.2321
2025-03-31,P0012,W003,679,665.4546
2025-03-31,P0012,W004,785,770.80133
2025-03-31,P0012,W005,771,760.06885
2025-03-31,P0012,W006,707,706.66833
2025-03-31,P0013,W001,1132,1139.9902
2025-03-31,P0013,W002,2101,2111.5632
2025-03-31,P0013,W003,1899,1879.6313
2025-03-31,P0013,W004,2557,2576.7524
2025-03-31,P0013,W005,1215,1249.854
2025-03-31,P0013,W006,937,958.2275
2025-03-31,P0014,W001,983,966.17365
2025-03-31,P0014,W002,720,718.64105
2025-03-31,P0014,W003,1116,1134.092
2025-03-31,P0014,W004,1294,1304.6743
2025-03-31,P0014,W005,1477,1479.1698
2025-03-31,P0014,W006,631,638.471
2025-03-31,P0015,W001,345,347.68915
2025-03-31,P0015,W002,768,748.02203
2025-03-31,P0015,W003,772,761.31824
2025-03-31,P0015,W004,973,969.3706
2025-03-31,P0015,W005,379,385.35306
2025-03-31,P0015,W006,365,370.85663
2025-03-31,P0016,W001,549,549.2256
2025-03-31,P0016,W002,415,398.2927
2025-03-31,P0016,W003,445,441.95242
2025-03-31,P0016,W004,629,633.70355
2025-03-31,P0016,W005,577,590.8993
2025-03-31,P0016,W006,670,637.55383
2025-03-31,P0017,W001,511,495.7722
2025-03-31,P0017,W002,1234,1201.1046
2025-03-31,P0017,W003,1108,1099.4648
2025-03-31,P0017,W004,611,615.0449
2025-03-31,P0017,W005,629,625.6703
2025-03-31,P0017,W006,722,721.54736
2025-03-31,P0018,W001,705,718.3006
2025-03-31,P0018,W002,337,340.9668
2025-03-31,P0018,W003,436,440.913
2025-03-31,P0018,W004,294,287.28928
2025-03-31,P0018,W005,666,672.26416
2025-03-31,P0018,W006,439,427.64023
2025-03-31,P0019,W001,1706,1722.0762
2025-03-31,P0019,W002,1565,1563.6033
2025-03-31,P0019,W003,1153,1162.6617
2025-03-31,P0019,W004,2953,2949.106
2025-03-31,P0019,W005,1938,1841.4917
2025-03-31,P0019,W006,2693,2700.4805
2025-03-31,P0020,W001,1517,1535.32
2025-03-31,P0020,W002,1590,1601.9703
2025-03-31,P0020,W003,2171,2167.483
2025-03-31,P0020,W004,1533,1538.0265
2025-03-31,P0020,W005,2017,2020.8307
2025-03-31,P0020,W006,2577,2566.5825
2025-03-31,P0021,W001,1444,1414.4137
2025-03-31,P0021,W002,1679,1635.6648
2025-03-31,P0021,W003,952,965.26733
2025-03-31,P0021,W004,916,896.68835
2025-03-31,P0021,W005,1338,1324.197
2025-03-31,P0021,W006,1361,1387.6588
2025-03-31,P0022,W001,446,453.69803
2025-03-31,P0022,W002,406,412.68817
2025-03-31,P0022,W003,386,385.83075
2025-03-31,P0022,W004,326,330.50122
2025-03-31,P0022,W005,414,415.00397
2025-03-31,P0022,W006,377,368.28967
2025-03-31,P0023,W001,1994,1966.8768
2025-03-31,P0023,W002,2745,2705.515
2025-03-31,P0023,W003,1061,1063.3477
2025-03-31,P0023,W004,2231,2234.7751
2025-03-31,P0023,W005,1750,1751.9597
2025-03-31,P0023,W006,2191,2213.8752
2025-03-31,P0024,W001,1193,1215.525
2025-03-31,P0024,W002,1262,1256.3325
2025-03-31,P0024,W003,1776,1771.9451
2025-03-31,P0024,W004,2467,2476.7903
2025-03-31,P0024,W005,1758,1727.7059
2025-03-31,P0024,W006,2233,2257.057
2025-03-31,P0025,W001,862,856.33167
2025-03-31,P0025,W002,1019,1038.5293
2025-03-31,P0025,W003,1696,1744.3983
2025-03-31,P0025,W004,2083,2103.781
2025-03-31,P0025,W005,2133,2195.786
2025-03-31,P0025,W006,943,947.75995
2025-03-31,P0026,W001,164,166.39601
2025-03-31,P0026,W002,255,253.60838
2025-03-31,P0026,W003,336,339.21698
2025-03-31,P0026,W004,256,254.83151
2025-03-31,P0026,W005,254,260.04114
2025-03-31,P0026,W006,359,363.46155
2025-03-31,P0027,W001,447,450.25378
2025-03-31,P0027,W002,622,628.19794
2025-03-31,P0027,W003,844,849.247
2025-03-31,P0027,W004,670,664.6657
2025-03-31,P0027,W005,836,841.7295
2025-03-31,P0027,W006,1033,1029.5327
2025-03-31,P0028,W001,453,457.53592
2025-03-31,P0028,W002,270,268.02405
2025-03-31,P0028,W003,527,523.7433
2025-03-31,P0028,W004,464,461.85132
2025-03-31,P0028,W005,544,535.85034
2025-03-31,P0028,W006,382,366.08386
2025-03-31,P0029,W001,1383,1396.1449
2025-03-31,P0029,W002,1809,1783.5734
2025-03-31,P0029,W003,2020,1992.352
2025-03-31,P0029,W004,1329,1320.0574
2025-03-31,P0029,W005,2777,2775.1277
2025-03-31,P0029,W006,1727,1757.7115
2025-03-31,P0030,W001,477,477.6002
2025-03-31,P0030,W002,1086,1083.0042
2025-03-31,P0030,W003,754,757.72614
2025-03-31,P0030,W004,432,433.43457
2025-03-31,P0030,W005,507,517.97815
2025-03-31,P0030,W006,953,954.0895
2025-03-31,P0031,W001,2591,2587.0396
2025-03-31,P0031,W002,2511,2454.9202
2025-03-31,P0031,W003,1950,1930.552
2025-03-31,P0031,W004,1825,1804.8722
2025-03-31,P0031,W005,2938,2924.0984
2025-03-31,P0031,W006,1494,1482.6683
2025-03-31,P0032,W001,861,864.41077
2025-03-31,P0032,W002,1234,1251.2219
2025-03-31,P0032,W003,783,784.0675
2025-03-31,P0032,W004,1201,1196.7391
2025-03-31,P0032,W005,1343,1300.4607
2025-03-31,P0032,W006,651,646.72437
2025-03-31,P0033,W001,1101,1118.9663
2025-03-31,P0033,W002,2236,2171.9727
2025-03-31,P0033,W003,1826,1787.0449
2025-03-31,P0033,W004,1974,1984.05
2025-03-31,P0033,W005,1824,1870.6289
2025-03-31,P0033,W006,2378,2453.6694
2025-03-31,P0034,W001,480,474.57535
2025-03-31,P0034,W002,195,203.60439
2025-03-31,P0034,W003,166,169.0544
2025-03-31,P0034,W004,305,304.40353
2025-03-31,P0034,W005,350,326.927
2025-03-31,P0034,W006,321,321.28937
2025-03-31,P0035,W001,323,321.45917
2025-03-31,P0035,W002,268,274.29285
2025-03-31,P0035,W003,381,381.6768
2025-03-31,P0035,W004,404,400.39047
2025-03-31,P0035,W005,235,234.89218
2025-03-31,P0035,W006,522,514.29
2025-03-31,P0036,W001,601,605.32336
2025-03-31,P0036,W002,736,750.55664
2025-03-31,P0036,W003,950,941.01086
2025-03-31,P0036,W004,1429,1406.0514
2025-03-31,P0036,W005,591,595.1751
2025-03-31,P0036,W006,1423,1379.3477
2025-03-31,P0037,W001,1578,1584.077
2025-03-31,P0037,W002,1627,1578.6383
2025-03-31,P0037,W003,1256,1252.934
2025-03-31,P0037,W004,1503,1501.6958
2025-03-31,P0037,W005,815,841.8159
2025-03-31,P0037,W006,617,608.4314
2025-03-31,P0038,W001,874,860.0978
2025-03-31,P0038,W002,994,1001.79645
2025-03-31,P0038,W003,1189,1235.7467
2025-03-31,P0038,W004,1003,981.4016
2025-03-31,P0038,W005,1132,1138.0825
2025-03-31,P0038,W006,1471,1517.6316
2025-03-31,P0039,W001,1871,1833.1628
2025-03-31,P0039,W002,1425,1430.1469
2025-03-31,P0039,W003,1411,1399.4639
2025-03-31,P0039,W004,1506,1517.4993
2025-03-31,P0039,W005,2321,2257.977
2025-03-31,P0039,W006,1595,1601.04
2025-03-31,P0040,W001,2632,2595.936
2025-03-31,P0040,W002,1115,1115.4045
2025-03-31,P0040,W003,1105,1100.2219
2025-03-31,P0040,W004,1585,1553.7548
2025-03-31,P0040,W005,1870,1887.4683
2025-03-31,P0040,W006,2082,2044.3015
2025-03-31,P0041,W001,1645,1646.4161
2025-03-31,P0041,W002,1403,1431.7961
2025-03-31,P0041,W003,1115,1103.0503
2025-03-31,P0041,W004,828,837.8691
2025-03-31,P0041,W005,1034,1050.3542
2025-03-31,P0041,W006,1550,1576.4126
2025-03-31,P0042,W001,826,829.30176
2025-03-31,P0042,W002,1223,1234.7151
2025-03-31,P0042,W003,1242,1221.4406
2025-03-31,P0042,W004,1590,1565.7759
2025-03-31,P0042,W005,1515,1502.0326
2025-03-31,P0042,W006,1766,1823.8197
2025-03-31,P0043,W001,1231,1267.6145
2025-03-31,P0043,W002,1693,1765.533
2025-03-31,P0043,W003,1488,1523.9497
2025-03-31,P0043,W004,1263,1343.8624
2025-03-31,P0043,W005,1158,1227.0454
2025-03-31,P0043,W006,863,921.2908
2025-03-31,P0044,W001,416,411.81512
2025-03-31,P0044,W002,272,270.02875
2025-03-31,P0044,W003,382,379.00195
2025-03-31,P0044,W004,299,287.27637
2025-03-31,P0044,W005,453,456.94534
2025-03-31,P0044,W006,278,280.0262
2025-03-31,P0045,W001,2483,2453.357
2025-03-31,P0045,W002,1069,1078.3778
2025-03-31,P0045,W003,1078,1115.2429
2025-03-31,P0045,W004,1783,1789.5607
2025-03-31,P0045,W005,2433,2452.4158
2025-03-31,P0045,W006,2264,2257.5762
2025-03-31,P0046,W001,800,773.09955
2025-03-31,P0046,W002,1505,1465.9218
2025-03-31,P0046,W003,1291,1279.3809
2025-03-31,P0046,W004,727,723.51587
2025-03-31,P0046,W005,1226,1221.0594
2025-03-31,P0046,W006,969,976.2456
2025-03-31,P0047,W001,911,908.1806
2025-03-31,P0047,W002,823,820.7886
2025-03-31,P0047,W003,615,627.0676
2025-03-31,P0047,W004,1183,1187.6945
2025-03-31,P0047,W005,1366,1363.9354
2025-03-31,P0047,W006,558,564.2006
2025-03-31,P0048,W001,1484,1519.0895
2025-03-31,P0048,W002,2967,2951.2405
2025-03-31,P0048,W003,1414,1385.924
2025-03-31,P0048,W004,1528,1527.4464
2025-03-31,P0048,W005,2187,2225.53
2025-03-31,P0048,W006,1622,1640.1732
2025-03-31,P0049,W001,1859,1845.8083
2025-03-31,P0049,W002,1079,1162.3088
2025-03-31,P0049,W003,1466,1465.43
2025-03-31,P0049,W004,1295,1322.2458
2025-03-31,P0049,W005,1212,1286.1022
2025-03-31,P0049,W006,1057,1121.5245
2025-03-31,P0050,W001,2862,2888.9612
2025-03-31,P0050,W002,1776,1800.9745
2025-03-31,P0050,W003,1707,1699.9454
2025-03-31,P0050,W004,2383,2382.9175
2025-03-31,P0050,W005,1428,1409.5286
2025-03-31,P0050,W006,2214,2238.8394
2025-03-31,P0051,W001,1280,1301.2859
2025-03-31,P0051,W002,771,772.4531
2025-03-31,P0051,W003,1972,2015.4266
2025-03-31,P0051,W004,1842,1832.4381
2025-03-31,P0051,W005,1055,1057.9407
2025-03-31,P0051,W006,1322,1317.2533
2025-03-31,P0052,W001,1608,1617.0125
2025-03-31,P0052,W002,1746,1724.8307
2025-03-31,P0052,W003,1424,1426.842
2025-03-31,P0052,W004,1951,2005.4305
2025-03-31,P0052,W005,861,859.1604
2025-03-31,P0052,W006,1993,2027.4552
2025-03-31,P0053,W001,795,800.6363
2025-03-31,P0053,W002,596,587.85736
2025-03-31,P0053,W003,459,465.09082
2025-03-31,P0053,W004,533,531.80096
2025-03-31,P0053,W005,463,473.92368
2025-03-31,P0053,W006,942,920.80896
2025-03-31,P0054,W001,1679,1692.1478
2025-03-31,P0054,W002,2933,2929.378
2025-03-31,P0054,W003,1055,1075.2587
2025-03-31,P0054,W004,2817,2791.8547
2025-03-31,P0054,W005,1836,1840.6096
2025-03-31,P0054,W006,3098,2967.6418
2025-03-31,P0055,W001,2473,2529.119
2025-03-31,P0055,W002,1437,1443.1882
2025-03-31,P0055,W003,1453,1450.4158
2025-03-31,P0055,W004,2207,2210.811
2025-03-31,P0055,W005,2690,2609.1245
2025-03-31,P0055,W006,1798,1806.9547
2025-03-31,P0056,W001,1267,1224.5219
2025-03-31,P0056,W002,1057,1051.1036
2025-03-31,P0056,W003,618,613.53485
2025-03-31,P0056,W004,833,827.26764
2025-03-31,P0056,W005,1582,1536.4094
2025-03-31,P0056,W006,834,828.8837
2025-03-31,P0057,W001,2639,2591.227
2025-03-31,P0057,W002,1484,1482.9446
2025-03-31,P0057,W003,1208,1216.61
2025-03-31,P0057,W004,2478,2437.7412
2025-03-31,P0057,W005,1062,1039.5216
2025-03-31,P0057,W006,1682,1814.3898
2025-03-31,P0058,W001,2423,2463.5798
2025-03-31,P0058,W002,2433,2411.0566
2025-03-31,P0058,W003,1356,1305.3307
2025-03-31,P0058,W004,1937,1897.2325
2025-03-31,P0058,W005,1829,1757.5321
2025-03-31,P0058,W006,2006,2019.182
2025-03-31,P0059,W001,1243,1247.0624
2025-03-31,P0059,W002,917,923.237
2025-03-31,P0059,W003,666,686.3095
2025-03-31,P0059,W004,880,899.3124
2025-03-31,P0059,W005,1293,1321.6262
2025-03-31,P0059,W006,569,554.1555
2025-03-31,P0060,W001,1201,1218.0367
2025-03-31,P0060,W002,1249,1249.5115
2025-03-31,P0060,W003,1335,1341.2875
2025-03-31,P0060,W004,2168,2178.7922
2025-03-31,P0060,W005,1460,1477.0939
2025-03-31,P0060,W006,2172,2184.6313
2025-04-30,P0001,W001,438,441.75873
2025-04-30,P0001,W002,1060,1076.3513
2025-04-30,P0001,W003,518,530.7977
2025-04-30,P0001,W004,985,989.41455
2025-04-30,P0001,W005,472,486.47086
2025-04-30,P0001,W006,535,554.59705
2025-04-30,P0002,W001,1090,1096.0072
2025-04-30,P0002,W002,712,727.37305
2025-04-30,P0002,W003,910,914.005
2025-04-30,P0002,W004,1057,1033.6608
2025-04-30,P0002,W005,970,983.1456
2025-04-30,P0002,W006,1052,1056.8419
2025-04-30,P0003,W001,715,712.3543
2025-04-30,P0003,W002,706,682.4555
2025-04-30,P0003,W003,331,334.79242
2025-04-30,P0003,W004,656,662.69104
2025-04-30,P0003,W005,707,697.66974
2025-04-30,P0003,W006,646,640.8256
2025-04-30,P0004,W001,1283,1271.8534
2025-04-30,P0004,W002,2394,2448.8794
2025-04-30,P0004,W003,1981,1962.6431
2025-04-30,P0004,W004,1968,1995.7825
2025-04-30,P0004,W005,2641,2626.2283
2025-04-30,P0004,W006,1700,1735.4078
2025-04-30,P0005,W001,222,230.76576
2025-04-30,P0005,W002,348,357.03772
2025-04-30,P0005,W003,532,540.58307
2025-04-30,P0005,W004,573,547.8881
2025-04-30,P0005,W005,305,309.92908
2025-04-30,P0005,W006,345,346.5635
2025-04-30,P0006,W001,421,421.23947
2025-04-30,P0006,W002,560,551.0192
2025-04-30,P0006,W003,639,618.6391
2025-04-30,P0006,W004,293,297.8521
2025-04-30,P0006,W005,642,625.13837
2025-04-30,P0006,W006,472,458.9891
2025-04-30,P0007,W001,426,421.12292
2025-04-30,P0007,W002,1027,1001.77277
2025-04-30,P0007,W003,450,447.9846
2025-04-30,P0007,W004,1044,1039.5668
2025-04-30,P0007,W005,735,725.4429
2025-04-30,P0007,W006,415,411.33496
2025-04-30,P0008,W001,791,798.4111
2025-04-30,P0008,W002,1603,1625.7781
2025-04-30,P0008,W003,991,1027.9089
2025-04-30,P0008,W004,934,918.0246
2025-04-30,P0008,W005,978,960.29004
2025-04-30,P0008,W006,1806,1851.7339
2025-04-30,P0009,W001,427,422.22266
2025-04-30,P0009,W002,589,580.24164
2025-04-30,P0009,W003,815,815.1548
2025-04-30,P0009,W004,853,873.20764
2025-04-30,P0009,W005,1122,1083.5685
2025-04-30,P0009,W006,506,505.75516
2025-04-30,P0010,W001,2626,2600.9075
2025-04-30,P0010,W002,1234,1230.9943
2025-04-30,P0010,W003,2784,2749.0076
2025-04-30,P0010,W004,1758,1735.8837
2025-04-30,P0010,W005,2390,2445.32
2025-04-30,P0010,W006,2463,2457.3103
2025-04-30,P0011,W001,497,497.41693
2025-04-30,P0011,W002,441,447.3108
2025-04-30,P0011,W003,1067,1042.801
2025-04-30,P0011,W004,447,447.21365
2025-04-30,P0011,W005,478,468.38092
2025-04-30,P0011,W006,886,898.8733
2025-04-30,P0012,W001,782,778.5707
2025-04-30,P0012,W002,771,743.2128
2025-04-30,P0012,W003,639,647.7616
2025-04-30,P0012,W004,730,732.65015
2025-04-30,P0012,W005,752,740.55536
2025-04-30,P0012,W006,683,663.9731
2025-04-30,P0013,W001,1044,1025.1846
2025-04-30,P0013,W002,1989,2002.7814
2025-04-30,P0013,W003,1925,1863.5007
2025-04-30,P0013,W004,2523,2476.0369
2025-04-30,P0013,W005,1251,1216.1128
2025-04-30,P0013,W006,943,917.314
2025-04-30,P0014,W001,883,907.98145
2025-04-30,P0014,W002,668,684.6612
2025-04-30,P0014,W003,1042,1045.6954
2025-04-30,P0014,W004,1221,1215.1482
2025-04-30,P0014,W005,1369,1393.9144
2025-04-30,P0014,W006,627,618.5019
2025-04-30,P0015,W001,313,319.86508
