week_ending,product_id,warehouse_id,actual_demand,predicted_demand
2025-11-30,P0001,W001,81,81.86067
2025-11-30,P0001,W002,194,180.27934
2025-11-30,P0001,W003,88,88.44052
2025-11-30,P0001,W004,182,168.42033
2025-11-30,P0001,W005,74,81.815186
2025-11-30,P0001,W006,103,97.59572
2025-11-30,P0002,W001,201,189.85837
2025-11-30,P0002,W002,131,130.54466
2025-11-30,P0002,W003,176,165.87201
2025-11-30,P0002,W004,203,183.26125
2025-11-30,P0002,W005,173,172.11058
2025-11-30,P0002,W006,196,189.53064
2025-11-30,P0003,W001,130,125.58551
2025-11-30,P0003,W002,122,113.70411
2025-11-30,P0003,W003,59,60.648888
2025-11-30,P0003,W004,119,116.060715
2025-11-30,P0003,W005,128,130.70161
2025-11-30,P0003,W006,113,124.42535
2025-11-30,P0004,W001,202,234.15247
2025-11-30,P0004,W002,428,395.5374
2025-11-30,P0004,W003,352,342.47928
2025-11-30,P0004,W004,340,346.07837
2025-11-30,P0004,W005,470,456.13678
2025-11-30,P0004,W006,254,282.38257
2025-11-30,P0005,W001,37,39.482002
2025-11-30,P0005,W002,68,66.70743
2025-11-30,P0005,W003,98,104.45788
2025-11-30,P0005,W004,90,97.77043
2025-11-30,P0005,W005,52,55.71945
2025-11-30,P0005,W006,59,61.163635
2025-11-30,P0006,W001,76,71.71665
2025-11-30,P0006,W002,91,99.83086
2025-11-30,P0006,W003,117,111.90067
2025-11-30,P0006,W004,50,53.584194
2025-11-30,P0006,W005,110,113.08269
2025-11-30,P0006,W006,84,82.25619
2025-11-30,P0007,W001,78,74.609634
2025-11-30,P0007,W002,190,168.01854
2025-11-30,P0007,W003,75,82.405
2025-11-30,P0007,W004,186,197.15154
2025-11-30,P0007,W005,131,124.57008
2025-11-30,P0007,W006,79,75.89814
2025-11-30,P0008,W001,146,134.48833
2025-11-30,P0008,W002,280,273.50003
2025-11-30,P0008,W003,162,176.75333
2025-11-30,P0008,W004,163,171.88724
2025-11-30,P0008,W005,170,168.28078
2025-11-30,P0008,W006,306,318.54352
2025-11-30,P0009,W001,67,73.881035
2025-11-30,P0009,W002,101,100.24251
2025-11-30,P0009,W003,139,135.9318
2025-11-30,P0009,W004,158,147.3632
2025-11-30,P0009,W005,202,198.64099
2025-11-30,P0009,W006,91,91.37333
2025-11-30,P0010,W001,470,453.72333
2025-11-30,P0010,W002,212,215.03918
2025-11-30,P0010,W003,485,470.77838
2025-11-30,P0010,W004,352,313.75708
2025-11-30,P0010,W005,433,434.84006
2025-11-30,P0010,W006,367,406.6923
2025-11-30,P0011,W001,97,86.81803
2025-11-30,P0011,W002,87,79.13941
2025-11-30,P0011,W003,181,185.38739
2025-11-30,P0011,W004,76,80.06551
2025-11-30,P0011,W005,79,82.63707
2025-11-30,P0011,W006,169,157.55983
2025-11-30,P0012,W001,146,138.23094
2025-11-30,P0012,W002,141,141.44154
2025-11-30,P0012,W003,109,108.35547
2025-11-30,P0012,W004,126,123.527695
2025-11-30,P0012,W005,127,128.5424
2025-11-30,P0012,W006,115,116.991714
2025-11-30,P0013,W001,164,187.15308
2025-11-30,P0013,W002,359,342.1554
2025-11-30,P0013,W003,345,303.19925
2025-11-30,P0013,W004,418,451.092
2025-11-30,P0013,W005,224,201.14133
2025-11-30,P0013,W006,160,167.67638
2025-11-30,P0014,W001,169,163.35875
2025-11-30,P0014,W002,119,116.660995
2025-11-30,P0014,W003,179,178.23254
2025-11-30,P0014,W004,216,228.03949
2025-11-30,P0014,W005,253,249.65147
2025-11-30,P0014,W006,102,108.651184
2025-11-30,P0015,W001,57,57.77729
2025-11-30,P0015,W002,119,125.18756
2025-11-30,P0015,W003,133,138.18318
2025-11-30,P0015,W004,175,170.79652
2025-11-30,P0015,W005,69,64.61014
2025-11-30,P0015,W006,62,62.090088
2025-11-30,P0016,W001,95,96.1734
2025-11-30,P0016,W002,69,73.87376
2025-11-30,P0016,W003,74,70.22399
2025-11-30,P0016,W004,101,106.2284
2025-11-30,P0016,W005,106,99.52742
2025-11-30,P0016,W006,93,101.958176
2025-11-30,P0017,W001,79,82.12608
2025-11-30,P0017,W002,201,205.39975
2025-11-30,P0017,W003,170,185.54314
2025-11-30,P0017,W004,104,98.72259
2025-11-30,P0017,W005,109,93.13089
2025-11-30,P0017,W006,135,125.88699
2025-11-30,P0018,W001,118,120.22767
2025-11-30,P0018,W002,57,57.004192
2025-11-30,P0018,W003,78,80.98909
2025-11-30,P0018,W004,47,53.48421
2025-11-30,P0018,W005,113,102.59767
2025-11-30,P0018,W006,66,68.370346
2025-11-30,P0019,W001,424,418.9566
2025-11-30,P0019,W002,411,366.5363
2025-11-30,P0019,W003,318,296.098
2025-11-30,P0019,W004,848,719.0541
2025-11-30,P0019,W005,486,468.11456
2025-11-30,P0019,W006,753,659.5692
2025-11-30,P0020,W001,271,259.54755
2025-11-30,P0020,W002,256,266.44595
2025-11-30,P0020,W003,351,345.8542
2025-11-30,P0020,W004,247,252.50873
2025-11-30,P0020,W005,342,349.22845
2025-11-30,P0020,W006,458,439.47787
2025-11-30,P0021,W001,247,234.76907
2025-11-30,P0021,W002,285,251.41208
2025-11-30,P0021,W003,181,164.63527
2025-11-30,P0021,W004,144,153.97517
2025-11-30,P0021,W005,216,215.67679
2025-11-30,P0021,W006,243,226.70746
2025-11-30,P0022,W001,73,74.09746
2025-11-30,P0022,W002,67,66.85652
2025-11-30,P0022,W003,62,65.82417
2025-11-30,P0022,W004,51,57.46279
2025-11-30,P0022,W005,70,68.79392
2025-11-30,P0022,W006,60,65.29236
2025-11-30,P0023,W001,362,360.16302
2025-11-30,P0023,W002,421,437.3964
2025-11-30,P0023,W003,175,186.8053
2025-11-30,P0023,W004,356,385.67526
2025-11-30,P0023,W005,316,283.2674
2025-11-30,P0023,W006,380,370.0919
2025-11-30,P0024,W001,211,214.48294
2025-11-30,P0024,W002,195,220.4238
2025-11-30,P0024,W003,327,311.8748
2025-11-30,P0024,W004,419,396.11148
2025-11-30,P0024,W005,242,297.77515
2025-11-30,P0024,W006,377,377.87146
2025-11-30,P0025,W001,148,144.38666
2025-11-30,P0025,W002,172,172.68196
2025-11-30,P0025,W003,317,282.1304
2025-11-30,P0025,W004,302,334.04227
2025-11-30,P0025,W005,360,368.24982
2025-11-30,P0025,W006,159,153.07245
2025-11-30,P0026,W001,26,29.37984
2025-11-30,P0026,W002,43,41.116955
2025-11-30,P0026,W003,55,62.12581
2025-11-30,P0026,W004,44,42.42156
2025-11-30,P0026,W005,43,45.772045
2025-11-30,P0026,W006,57,61.858963
2025-11-30,P0027,W001,78,78.371704
2025-11-30,P0027,W002,112,101.5917
2025-11-30,P0027,W003,139,147.85649
2025-11-30,P0027,W004,105,109.6824
2025-11-30,P0027,W005,137,133.58748
2025-11-30,P0027,W006,172,167.21967
2025-11-30,P0028,W001,73,81.85803
2025-11-30,P0028,W002,44,51.990997
2025-11-30,P0028,W003,89,90.811646
2025-11-30,P0028,W004,82,82.17379
2025-11-30,P0028,W005,85,90.44539
2025-11-30,P0028,W006,67,65.33034
2025-11-30,P0029,W001,244,234.44325
2025-11-30,P0029,W002,271,288.52744
2025-11-30,P0029,W003,312,328.10303
2025-11-30,P0029,W004,211,236.24213
2025-11-30,P0029,W005,435,426.13818
2025-11-30,P0029,W006,303,278.35358
2025-11-30,P0030,W001,84,80.71019
2025-11-30,P0030,W002,181,189.37215
2025-11-30,P0030,W003,138,128.9754
2025-11-30,P0030,W004,70,76.193794
2025-11-30,P0030,W005,88,90.21076
2025-11-30,P0030,W006,153,159.85484
2025-11-30,P0031,W001,458,420.4299
2025-11-30,P0031,W002,409,385.43915
2025-11-30,P0031,W003,330,298.35364
2025-11-30,P0031,W004,359,308.57532
2025-11-30,P0031,W005,531,492.9435
2025-11-30,P0031,W006,246,254.10011
2025-11-30,P0032,W001,145,132.99683
2025-11-30,P0032,W002,194,205.86937
2025-11-30,P0032,W003,147,137.45827
2025-11-30,P0032,W004,219,206.17307
2025-11-30,P0032,W005,208,228.48788
2025-11-30,P0032,W006,104,107.98732
2025-11-30,P0033,W001,181,189.61299
2025-11-30,P0033,W002,371,342.53906
2025-11-30,P0033,W003,318,295.01947
2025-11-30,P0033,W004,334,339.5571
2025-11-30,P0033,W005,359,300.617
2025-11-30,P0033,W006,383,390.59454
2025-11-30,P0034,W001,80,79.71094
2025-11-30,P0034,W002,33,33.996513
2025-11-30,P0034,W003,25,31.722878
2025-11-30,P0034,W004,53,51.424603
2025-11-30,P0034,W005,63,57.026306
2025-11-30,P0034,W006,54,59.808075
2025-11-30,P0035,W001,60,56.5983
2025-11-30,P0035,W002,46,48.512005
2025-11-30,P0035,W003,67,66.70005
2025-11-30,P0035,W004,69,65.28019
2025-11-30,P0035,W005,39,41.813046
2025-11-30,P0035,W006,87,81.990234
2025-11-30,P0036,W001,95,94.7966
2025-11-30,P0036,W002,141,123.63055
2025-11-30,P0036,W003,154,150.12306
2025-11-30,P0036,W004,247,231.55011
2025-11-30,P0036,W005,101,95.62651
2025-11-30,P0036,W006,212,213.61266
2025-11-30,P0037,W001,239,252.11923
2025-11-30,P0037,W002,263,248.53606
2025-11-30,P0037,W003,202,202.31192
2025-11-30,P0037,W004,248,246.179
2025-11-30,P0037,W005,139,135.14613
2025-11-30,P0037,W006,101,108.00661
2025-11-30,P0038,W001,135,135.0019
2025-11-30,P0038,W002,178,171.18204
2025-11-30,P0038,W003,199,194.42746
2025-11-30,P0038,W004,180,169.14998
2025-11-30,P0038,W005,192,182.20108
2025-11-30,P0038,W006,229,237.43645
2025-11-30,P0039,W001,302,303.72217
2025-11-30,P0039,W002,232,228.04271
2025-11-30,P0039,W003,224,232.94312
2025-11-30,P0039,W004,270,254.98322
2025-11-30,P0039,W005,424,391.7555
2025-11-30,P0039,W006,302,259.80783
2025-11-30,P0040,W001,427,436.34143
2025-11-30,P0040,W002,190,184.39397
2025-11-30,P0040,W003,197,187.32007
2025-11-30,P0040,W004,249,254.96588
2025-11-30,P0040,W005,320,307.67688
2025-11-30,P0040,W006,364,357.0743
2025-11-30,P0041,W001,294,271.61862
2025-11-30,P0041,W002,233,220.98235
2025-11-30,P0041,W003,180,185.06369
2025-11-30,P0041,W004,136,148.4106
2025-11-30,P0041,W005,193,180.83115
2025-11-30,P0041,W006,257,246.65169
2025-11-30,P0042,W001,137,162.22849
2025-11-30,P0042,W002,208,245.45609
2025-11-30,P0042,W003,223,219.42242
2025-11-30,P0042,W004,253,291.64227
2025-11-30,P0042,W005,275,300.56714
2025-11-30,P0042,W006,310,320.1422
2025-11-30,P0043,W001,192,213.50069
2025-11-30,P0043,W002,288,271.01227
2025-11-30,P0043,W003,237,249.42435
2025-11-30,P0043,W004,201,219.10043
2025-11-30,P0043,W005,210,189.83864
2025-11-30,P0043,W006,150,149.46362
2025-11-30,P0044,W001,67,71.59293
2025-11-30,P0044,W002,45,46.801754
2025-11-30,P0044,W003,64,60.672703
2025-11-30,P0044,W004,56,52.39916
2025-11-30,P0044,W005,79,75.892044
2025-11-30,P0044,W006,48,49.344643
2025-11-30,P0045,W001,410,419.91684
2025-11-30,P0045,W002,203,195.3828
2025-11-30,P0045,W003,215,193.48389
2025-11-30,P0045,W004,295,293.0891
2025-11-30,P0045,W005,435,414.77527
2025-11-30,P0045,W006,374,370.95633
2025-11-30,P0046,W001,132,126.69794
2025-11-30,P0046,W002,249,247.37021
2025-11-30,P0046,W003,198,204.36456
2025-11-30,P0046,W004,125,130.96394
2025-11-30,P0046,W005,191,190.65187
2025-11-30,P0046,W006,160,151.29962
2025-11-30,P0047,W001,147,144.1107
2025-11-30,P0047,W002,125,123.13565
2025-11-30,P0047,W003,97,92.43872
2025-11-30,P0047,W004,208,204.25328
2025-11-30,P0047,W005,226,242.44185
2025-11-30,P0047,W006,100,97.352585
2025-11-30,P0048,W001,251,251.27328
2025-11-30,P0048,W002,522,452.12054
2025-11-30,P0048,W003,230,234.07666
2025-11-30,P0048,W004,280,245.5161
2025-11-30,P0048,W005,362,367.52386
2025-11-30,P0048,W006,234,267.84402
2025-11-30,P0049,W001,261,255.06857
2025-11-30,P0049,W002,165,170.05576
2025-11-30,P0049,W003,225,218.64267
2025-11-30,P0049,W004,182,182.1349
2025-11-30,P0049,W005,177,187.11104
2025-11-30,P0049,W006,162,149.32982
2025-11-30,P0050,W001,492,478.84552
2025-11-30,P0050,W002,285,287.2269
2025-11-30,P0050,W003,282,281.66556
2025-11-30,P0050,W004,446,421.34692
2025-11-30,P0050,W005,248,237.38863
2025-11-30,P0050,W006,406,384.1643
2025-11-30,P0051,W001,220,220.64812
2025-11-30,P0051,W002,118,130.67471
2025-11-30,P0051,W003,302,297.8014
2025-11-30,P0051,W004,291,302.46545
2025-11-30,P0051,W005,211,187.12395
2025-11-30,P0051,W006,223,216.79153
2025-11-30,P0052,W001,270,258.93207
2025-11-30,P0052,W002,299,295.14517
2025-11-30,P0052,W003,234,253.6465
2025-11-30,P0052,W004,337,327.40994
2025-11-30,P0052,W005,136,160.24179
2025-11-30,P0052,W006,338,351.09045
2025-11-30,P0053,W001,124,138.5757
2025-11-30,P0053,W002,109,101.39882
2025-11-30,P0053,W003,76,78.79837
2025-11-30,P0053,W004,79,90.015564
2025-11-30,P0053,W005,83,81.39496
2025-11-30,P0053,W006,160,155.70056
2025-11-30,P0054,W001,283,283.64133
2025-11-30,P0054,W002,532,505.58102
2025-11-30,P0054,W003,175,165.68343
2025-11-30,P0054,W004,472,463.09802
2025-11-30,P0054,W005,286,292.0463
2025-11-30,P0054,W006,526,455.20578
2025-11-30,P0055,W001,429,396.5527
2025-11-30,P0055,W002,238,235.01456
2025-11-30,P0055,W003,256,234.10477
2025-11-30,P0055,W004,362,355.01263
2025-11-30,P0055,W005,439,442.7354
2025-11-30,P0055,W006,306,307.6392
2025-11-30,P0056,W001,234,216.18297
2025-11-30,P0056,W002,175,166.25824
2025-11-30,P0056,W003,115,103.919495
2025-11-30,P0056,W004,136,121.675156
2025-11-30,P0056,W005,250,258.12964
2025-11-30,P0056,W006,147,146.1693
2025-11-30,P0057,W001,426,420.3696
2025-11-30,P0057,W002,258,242.08353
2025-11-30,P0057,W003,243,213.28236
2025-11-30,P0057,W004,374,427.35693
2025-11-30,P0057,W005,190,182.55264
2025-11-30,P0057,W006,307,298.3712
2025-11-30,P0058,W001,402,414.55692
2025-11-30,P0058,W002,450,392.0948
2025-11-30,P0058,W003,214,237.41678
2025-11-30,P0058,W004,330,302.21066
2025-11-30,P0058,W005,302,295.3089
2025-11-30,P0058,W006,353,347.07538
2025-11-30,P0059,W001,203,195.99536
2025-11-30,P0059,W002,152,160.09784
2025-11-30,P0059,W003,105,113.51428
2025-11-30,P0059,W004,146,140.50371
2025-11-30,P0059,W005,218,223.27376
2025-11-30,P0059,W006,99,97.62748
2025-11-30,P0060,W001,197,196.47156
2025-11-30,P0060,W002,234,218.93814
2025-11-30,P0060,W003,223,219.49622
2025-11-30,P0060,W004,340,358.74487
2025-11-30,P0060,W005,233,248.56264
2025-11-30,P0060,W006,359,344.5577
2025-12-07,P0001,W001,71,71.34663
2025-12-07,P0001,W002,180,165.8921
2025-12-07,P0001,W003,86,79.15517
2025-12-07,P0001,W004,151,152.01419
2025-12-07,P0001,W005,76,73.535355
2025-12-07,P0001,W006,86,88.56658
2025-12-07,P0002,W001,177,173.68686
2025-12-07,P0002,W002,111,116.94113
2025-12-07,P0002,W003,147,149.04387
2025-12-07,P0002,W004,178,171.8992
2025-12-07,P0002,W005,149,151.73575
2025-12-07,P0002,W006,164,171.42757
2025-12-07,P0003,W001,114,116.17718
2025-12-07,P0003,W002,102,103.23567
2025-12-07,P0003,W003,52,56.59305
2025-12-07,P0003,W004,102,104.9147
2025-12-07,P0003,W005,119,115.271545
2025-12-07,P0003,W006,99,108.02019
2025-12-07,P0004,W001,193,198.69527
2025-12-07,P0004,W002,392,372.15408
2025-12-07,P0004,W003,304,310.1684
2025-12-07,P0004,W004,303,308.4929
2025-12-07,P0004,W005,420,414.15024
2025-12-07,P0004,W006,258,245.50665
2025-12-07,P0005,W001,31,34.76645
2025-12-07,P0005,W002,60,61.53305
2025-12-07,P0005,W003,81,89.219536
2025-12-07,P0005,W004,89,86.536545
2025-12-07,P0005,W005,45,47.937836
2025-12-07,P0005,W006,56,57.802597
2025-12-07,P0006,W001,62,66.87513
2025-12-07,P0006,W002,88,88.18515
2025-12-07,P0006,W003,94,100.90889
2025-12-07,P0006,W004,47,48.388622
2025-12-07,P0006,W005,94,96.72807
2025-12-07,P0006,W006,76,74.717606
2025-12-07,P0007,W001,62,69.63726
2025-12-07,P0007,W002,163,157.6789
2025-12-07,P0007,W003,78,74.60855
2025-12-07,P0007,W004,160,170.64964
2025-12-07,P0007,W005,114,112.86633
2025-12-07,P0007,W006,60,65.59523
2025-12-07,P0008,W001,114,121.62239
2025-12-07,P0008,W002,269,249.38638
2025-12-07,P0008,W003,159,155.84225
2025-12-07,P0008,W004,142,151.2384
2025-12-07,P0008,W005,147,150.27249
2025-12-07,P0008,W006,278,293.5746
2025-12-07,P0009,W001,65,63.24247
2025-12-07,P0009,W002,87,90.88354
2025-12-07,P0009,W003,134,123.77675
2025-12-07,P0009,W004,151,139.42703
2025-12-07,P0009,W005,166,175.76273
2025-12-07,P0009,W006,85,82.71802
2025-12-07,P0010,W001,407,419.36386
2025-12-07,P0010,W002,202,192.23262
2025-12-07,P0010,W003,479,439.36804
2025-12-07,P0010,W004,304,277.7463
2025-12-07,P0010,W005,355,386.95538
2025-12-07,P0010,W006,397,382.52075
2025-12-07,P0011,W001,79,79.257416
2025-12-07,P0011,W002,79,75.81249
2025-12-07,P0011,W003,161,167.8063
2025-12-07,P0011,W004,70,71.17091
2025-12-07,P0011,W005,68,71.92569
2025-12-07,P0011,W006,153,150.67924
2025-12-07,P0012,W001,118,124.04399
2025-12-07,P0012,W002,111,123.62872
2025-12-07,P0012,W003,112,99.1936
2025-12-07,P0012,W004,106,110.47064
2025-12-07,P0012,W005,106,113.62453
2025-12-07,P0012,W006,108,104.88217
2025-12-07,P0013,W001,166,163.25739
2025-12-07,P0013,W002,305,316.6134
2025-12-07,P0013,W003,278,269.88177
2025-12-07,P0013,W004,369,409.02155
2025-12-07,P0013,W005,197,188.33817
2025-12-07,P0013,W006,148,151.61533
2025-12-07,P0014,W001,134,145.27731
2025-12-07,P0014,W002,99,107.8948
2025-12-07,P0014,W003,174,164.99075
2025-12-07,P0014,W004,171,201.63998
2025-12-07,P0014,W005,221,225.59846
2025-12-07,P0014,W006,96,94.32354
2025-12-07,P0015,W001,58,53.22014
2025-12-07,P0015,W002,100,110.23968
2025-12-07,P0015,W003,122,120.3622
2025-12-07,P0015,W004,147,156.18951
2025-12-07,P0015,W005,61,60.30551
2025-12-07,P0015,W006,53,54.969303
2025-12-07,P0016,W001,76,84.7185
2025-12-07,P0016,W002,64,64.463776
2025-12-07,P0016,W003,69,68.25916
2025-12-07,P0016,W004,96,97.32121
2025-12-07,P0016,W005,95,95.8787
2025-12-07,P0016,W006,101,91.76634
2025-12-07,P0017,W001,79,75.696594
2025-12-07,P0017,W002,172,180.66272
2025-12-07,P0017,W003,161,162.4349
2025-12-07,P0017,W004,95,90.14934
2025-12-07,P0017,W005,95,87.51744
2025-12-07,P0017,W006,111,114.03395
2025-12-07,P0018,W001,139,141.73569
2025-12-07,P0018,W002,75,69.88077
2025-12-07,P0018,W003,103,99.154755
2025-12-07,P0018,W004,67,64.0469
2025-12-07,P0018,W005,143,129.04831
2025-12-07,P0018,W006,91,88.14603
2025-12-07,P0019,W001,324,352.93707
2025-12-07,P0019,W002,330,341.67282
2025-12-07,P0019,W003,226,258.7147
2025-12-07,P0019,W004,635,603.6126
2025-12-07,P0019,W005,360,408.60864
2025-12-07,P0019,W006,554,525.952
2025-12-07,P0020,W001,217,235.60056
2025-12-07,P0020,W002,235,244.6203
2025-12-07,P0020,W003,334,320.98944
2025-12-07,P0020,W004,225,223.14287
2025-12-07,P0020,W005,317,314.4904
2025-12-07,P0020,W006,414,407.77783
2025-12-07,P0021,W001,207,215.36203
2025-12-07,P0021,W002,238,229.04749
2025-12-07,P0021,W003,150,149.89246
2025-12-07,P0021,W004,142,134.34335
2025-12-07,P0021,W005,206,194.77129
2025-12-07,P0021,W006,202,203.10446
2025-12-07,P0022,W001,63,64.19716
2025-12-07,P0022,W002,67,62.659653
2025-12-07,P0022,W003,56,57.878365
2025-12-07,P0022,W004,47,50.94912
2025-12-07,P0022,W005,62,61.909016
2025-12-07,P0022,W006,57,57.022087
2025-12-07,P0023,W001,315,332.74164
2025-12-07,P0023,W002,401,381.924
2025-12-07,P0023,W003,151,163.01682
2025-12-07,P0023,W004,292,333.28278
2025-12-07,P0023,W005,273,264.92023
2025-12-07,P0023,W006,327,332.45663
2025-12-07,P0024,W001,176,185.51427
2025-12-07,P0024,W002,174,190.61818
2025-12-07,P0024,W003,249,277.6968
2025-12-07,P0024,W004,394,355.17075
2025-12-07,P0024,W005,250,254.64264
2025-12-07,P0024,W006,340,330.65387
2025-12-07,P0025,W001,138,133.46379
2025-12-07,P0025,W002,159,159.44495
2025-12-07,P0025,W003,264,258.4382
2025-12-07,P0025,W004,296,290.63055
2025-12-07,P0025,W005,319,335.55408
2025-12-07,P0025,W006,135,138.80515
2025-12-07,P0026,W001,23,26.004013
2025-12-07,P0026,W002,35,37.781727
2025-12-07,P0026,W003,54,53.443825
2025-12-07,P0026,W004,39,37.46104
2025-12-07,P0026,W005,41,40.55616
2025-12-07,P0026,W006,52,53.871155
2025-12-07,P0027,W001,73,70.991516
2025-12-07,P0027,W002,96,94.339554
2025-12-07,P0027,W003,143,134.07436
2025-12-07,P0027,W004,104,100.97842
2025-12-07,P0027,W005,136,125.85871
2025-12-07,P0027,W006,159,151.77582
2025-12-07,P0028,W001,71,70.09864
2025-12-07,P0028,W002,41,44.159443
2025-12-07,P0028,W003,75,80.08224
2025-12-07,P0028,W004,77,73.44682
2025-12-07,P0028,W005,72,77.851036
2025-12-07,P0028,W006,56,58.486557
2025-12-07,P0029,W001,191,206.30971
2025-12-07,P0029,W002,257,249.24597
2025-12-07,P0029,W003,347,298.8989
2025-12-07,P0029,W004,202,204.20026
2025-12-07,P0029,W005,401,400.2874
2025-12-07,P0029,W006,294,259.50888
2025-12-07,P0030,W001,67,74.994385
2025-12-07,P0030,W002,149,168.77634
2025-12-07,P0030,W003,102,115.160355
2025-12-07,P0030,W004,71,67.178024
2025-12-07,P0030,W005,79,81.28947
2025-12-07,P0030,W006,141,140.67163
2025-12-07,P0031,W001,340,391.56265
2025-12-07,P0031,W002,379,366.26965
2025-12-07,P0031,W003,285,276.44495
2025-12-07,P0031,W004,267,274.14127
2025-12-07,P0031,W005,398,455.18597
2025-12-07,P0031,W006,232,232.41405
2025-12-07,P0032,W001,127,123.051476
2025-12-07,P0032,W002,188,177.57782
2025-12-07,P0032,W003,114,126.82633
2025-12-07,P0032,W004,193,188.12311
2025-12-07,P0032,W005,206,203.84154
2025-12-07,P0032,W006,99,98.04139
2025-12-07,P0033,W001,174,164.96948
2025-12-07,P0033,W002,342,318.49832
2025-12-07,P0033,W003,300,270.92398
2025-12-07,P0033,W004,311,297.91528
2025-12-07,P0033,W005,270,268.91504
2025-12-07,P0033,W006,383,358.912
2025-12-07,P0034,W001,79,70.740616
2025-12-07,P0034,W002,29,30.298027
2025-12-07,P0034,W003,26,27.6284
2025-12-07,P0034,W004,44,43.95638
2025-12-07,P0034,W005,51,53.796482
2025-12-07,P0034,W006,52,50.26537
2025-12-07,P0035,W001,56,51.86393
2025-12-07,P0035,W002,38,42.307594
2025-12-07,P0035,W003,63,61.483578
2025-12-07,P0035,W004,62,59.33026
2025-12-07,P0035,W005,37,35.45876
2025-12-07,P0035,W006,81,78.558914
2025-12-07,P0036,W001,84,83.81663
2025-12-07,P0036,W002,105,113.70364
2025-12-07,P0036,W003,134,136.05484
2025-12-07,P0036,W004,220,217.5169
2025-12-07,P0036,W005,85,87.201675
2025-12-07,P0036,W006,191,194.95633
2025-12-07,P0037,W001,210,229.0025
2025-12-07,P0037,W002,255,227.8114
2025-12-07,P0037,W003,184,180.02191
2025-12-07,P0037,W004,195,219.39655
2025-12-07,P0037,W005,137,123.85214
2025-12-07,P0037,W006,84,93.60076
2025-12-07,P0038,W001,145,137.38826
2025-12-07,P0038,W002,190,171.33932
2025-12-07,P0038,W003,215,191.51187
2025-12-07,P0038,W004,178,168.48482
2025-12-07,P0038,W005,182,173.40854
2025-12-07,P0038,W006,228,221.347
2025-12-07,P0039,W001,284,274.8775
2025-12-07,P0039,W002,214,204.67346
2025-12-07,P0039,W003,224,213.25082
2025-12-07,P0039,W004,219,225.15393
2025-12-07,P0039,W005,359,372.66376
2025-12-07,P0039,W006,248,246.90631
2025-12-07,P0040,W001,371,402.19498
2025-12-07,P0040,W002,158,163.12834
2025-12-07,P0040,W003,168,169.30325
2025-12-07,P0040,W004,222,226.09589
2025-12-07,P0040,W005,264,273.87915
2025-12-07,P0040,W006,336,315.63666
2025-12-07,P0041,W001,233,249.08246
2025-12-07,P0041,W002,221,206.87195
2025-12-07,P0041,W003,143,154.93117
2025-12-07,P0041,W004,127,128.43462
2025-12-07,P0041,W005,174,163.96152
2025-12-07,P0041,W006,216,226.50414
2025-12-07,P0042,W001,123,127.03602
2025-12-07,P0042,W002,192,208.37514
2025-12-07,P0042,W003,186,198.89983
2025-12-07,P0042,W004,244,259.8874
2025-12-07,P0042,W005,224,250.13745
2025-12-07,P0042,W006,267,289.98593
2025-12-07,P0043,W001,193,185.85008
2025-12-07,P0043,W002,266,246.30548
2025-12-07,P0043,W003,213,224.53516
2025-12-07,P0043,W004,184,187.6865
2025-12-07,P0043,W005,184,175.00603
2025-12-07,P0043,W006,114,129.63347
2025-12-07,P0044,W001,63,62.19577
2025-12-07,P0044,W002,39,41.69249
2025-12-07,P0044,W003,54,55.008774
2025-12-07,P0044,W004,44,46.73037
2025-12-07,P0044,W005,73,69.396614
2025-12-07,P0044,W006,39,43.92822
2025-12-07,P0045,W001,333,353.735
2025-12-07,P0045,W002,173,174.64832
2025-12-07,P0045,W003,138,168.08136
2025-12-07,P0045,W004,285,274.10776
2025-12-07,P0045,W005,372,373.97244
2025-12-07,P0045,W006,329,327.21686
2025-12-07,P0046,W001,118,116.61708
2025-12-07,P0046,W002,221,220.93399
2025-12-07,P0046,W003,181,182.51509
2025-12-07,P0046,W004,112,109.79706
2025-12-07,P0046,W005,190,173.31522
2025-12-07,P0046,W006,148,139.0785
2025-12-07,P0047,W001,146,150.2876
2025-12-07,P0047,W002,151,134.44592
2025-12-07,P0047,W003,110,100.92407
2025-12-07,P0047,W004,215,206.8237
2025-12-07,P0047,W005,270,251.7614
2025-12-07,P0047,W006,110,100.47347
2025-12-07,P0048,W001,222,228.69427
2025-12-07,P0048,W002,456,438.03647
2025-12-07,P0048,W003,214,216.03148
2025-12-07,P0048,W004,242,224.09145
2025-12-07,P0048,W005,368,332.40454
2025-12-07,P0048,W006,248,241.43982
2025-12-07,P0049,W001,243,236.04315
2025-12-07,P0049,W002,146,152.86176
2025-12-07,P0049,W003,186,195.76826
2025-12-07,P0049,W004,154,156.47005
2025-12-07,P0049,W005,157,163.53737
2025-12-07,P0049,W006,127,134.4399
2025-12-07,P0050,W001,466,449.0144
2025-12-07,P0050,W002,256,263.9625
2025-12-07,P0050,W003,253,251.23169
2025-12-07,P0050,W004,352,370.70053
2025-12-07,P0050,W005,219,219.5573
2025-12-07,P0050,W006,344,353.06442
2025-12-07,P0051,W001,208,198.39241
2025-12-07,P0051,W002,122,120.25907
2025-12-07,P0051,W003,287,275.4149
2025-12-07,P0051,W004,283,280.13345
2025-12-07,P0051,W005,170,170.04909
