date,product_id,warehouse_id,units_sold
2025-04-16,P0057,W004,66
2025-04-17,P0057,W004,75
2025-04-18,P0057,W004,86
2025-04-19,P0057,W004,93
2025-04-20,P0057,W004,94
2025-04-21,P0057,W004,86
2025-04-22,P0057,W004,81
2025-04-23,P0057,W004,78
2025-04-24,P0057,W004,98
2025-04-25,P0057,W004,84
2025-04-26,P0057,W004,118
2025-04-27,P0057,W004,136
2025-04-28,P0057,W004,66
2025-04-29,P0057,W004,70
2025-04-30,P0057,W004,70
2025-05-01,P0057,W004,75
2025-05-02,P0057,W004,82
2025-05-03,P0057,W004,86
2025-05-04,P0057,W004,92
2025-05-05,P0057,W004,72
2025-05-06,P0057,W004,86
2025-05-07,P0057,W004,48
2025-05-08,P0057,W004,90
2025-05-09,P0057,W004,81
2025-05-10,P0057,W004,85
2025-05-11,P0057,W004,79
2025-05-12,P0057,W004,69
2025-05-13,P0057,W004,74
2025-05-14,P0057,W004,66
2025-05-15,P0057,W004,95
2025-05-16,P0057,W004,91
2025-05-17,P0057,W004,94
2025-05-18,P0057,W004,76
2025-05-19,P0057,W004,66
2025-05-20,P0057,W004,68
2025-05-21,P0057,W004,49
2025-05-22,P0057,W004,55
2025-05-23,P0057,W004,69
2025-05-24,P0057,W004,93
2025-05-25,P0057,W004,92
2025-05-26,P0057,W004,76
2025-05-27,P0057,W004,74
2025-05-28,P0057,W004,81
2025-05-29,P0057,W004,73
2025-05-30,P0057,W004,60
2025-05-31,P0057,W004,77
2025-06-01,P0057,W004,98
2025-06-02,P0057,W004,50
2025-06-03,P0057,W004,59
2025-06-04,P0057,W004,54
2025-06-05,P0057,W004,49
2025-06-06,P0057,W004,59
2025-06-07,P0057,W004,95
2025-06-08,P0057,W004,104
2025-06-09,P0057,W004,72
2025-06-10,P0057,W004,59
2025-06-11,P0057,W004,65
2025-06-12,P0057,W004,60
2025-06-13,P0057,W004,53
2025-06-14,P0057,W004,86
2025-06-15,P0057,W004,98
2025-06-16,P0057,W004,67
2025-06-17,P0057,W004,60
2025-06-18,P0057,W004,73
2025-06-19,P0057,W004,52
2025-06-20,P0057,W004,51
2025-06-21,P0057,W004,88
2025-06-22,P0057,W004,66
2025-06-23,P0057,W004,64
2025-06-24,P0057,W004,65
2025-06-25,P0057,W004,69
2025-06-26,P0057,W004,66
2025-06-27,P0057,W004,50
2025-06-28,P0057,W004,83
2025-06-29,P0057,W004,67
2025-06-30,P0057,W004,61
2025-07-01,P0057,W004,45
2025-07-02,P0057,W004,57
2025-07-03,P0057,W004,59
2025-07-04,P0057,W004,76
2025-07-05,P0057,W004,81
2025-07-06,P0057,W004,71
2025-07-07,P0057,W004,50
2025-07-08,P0057,W004,57
2025-07-09,P0057,W004,43
2025-07-10,P0057,W004,58
2025-07-11,P0057,W004,58
2025-07-12,P0057,W004,84
2025-07-13,P0057,W004,96
2025-07-14,P0057,W004,54
2025-07-15,P0057,W004,59
2025-07-16,P0057,W004,62
2025-07-17,P0057,W004,83
2025-07-18,P0057,W004,54
2025-07-19,P0057,W004,60
2025-07-20,P0057,W004,60
2025-07-21,P0057,W004,59
2025-07-22,P0057,W004,53
2025-07-23,P0057,W004,45
2025-07-24,P0057,W004,68
2025-07-25,P0057,W004,50
2025-07-26,P0057,W004,70
2025-07-27,P0057,W004,73
2025-07-28,P0057,W004,53
2025-07-29,P0057,W004,44
2025-07-30,P0057,W004,44
2025-07-31,P0057,W004,52
2025-08-01,P0057,W004,56
2025-08-02,P0057,W004,64
2025-08-03,P0057,W004,61
2025-08-04,P0057,W004,51
2025-08-05,P0057,W004,46
2025-08-06,P0057,W004,47
2025-08-07,P0057,W004,36
2025-08-08,P0057,W004,48
2025-08-09,P0057,W004,46
2025-08-10,P0057,W004,81
2025-08-11,P0057,W004,50
2025-08-12,P0057,W004,52
2025-08-13,P0057,W004,50
2025-08-14,P0057,W004,49
2025-08-15,P0057,W004,53
2025-08-16,P0057,W004,63
2025-08-17,P0057,W004,60
2025-08-18,P0057,W004,54
2025-08-19,P0057,W004,44
2025-08-20,P0057,W004,48
2025-08-21,P0057,W004,52
2025-08-22,P0057,W004,49
2025-08-23,P0057,W004,60
2025-08-24,P0057,W004,47
2025-08-25,P0057,W004,49
2025-08-26,P0057,W004,34
2025-08-27,P0057,W004,53
2025-08-28,P0057,W004,42
2025-08-29,P0057,W004,46
2025-08-30,P0057,W004,54
2025-08-31,P0057,W004,61
2025-09-01,P0057,W004,36
2025-09-02,P0057,W004,41
2025-09-03,P0057,W004,43
2025-09-04,P0057,W004,48
2025-09-05,P0057,W004,39
2025-09-06,P0057,W004,40
2025-09-07,P0057,W004,52
2025-09-08,P0057,W004,42
2025-09-09,P0057,W004,52
2025-09-10,P0057,W004,45
2025-09-11,P0057,W004,45
2025-09-12,P0057,W004,50
2025-09-13,P0057,W004,58
2025-09-14,P0057,W004,40
2025-09-15,P0057,W004,45
2025-09-16,P0057,W004,34
2025-09-17,P0057,W004,42
2025-09-18,P0057,W004,46
2025-09-19,P0057,W004,34
2025-09-20,P0057,W004,53
2025-09-21,P0057,W004,48
2025-09-22,P0057,W004,44
2025-09-23,P0057,W004,48
2025-09-24,P0057,W004,39
2025-09-25,P0057,W004,31
2025-09-26,P0057,W004,40
2025-09-27,P0057,W004,65
2025-09-28,P0057,W004,46
2025-09-29,P0057,W004,35
2025-09-30,P0057,W004,45
2025-10-01,P0057,W004,32
2025-10-02,P0057,W004,43
2025-10-03,P0057,W004,36
2025-10-04,P0057,W004,51
2025-10-05,P0057,W004,45
2025-10-06,P0057,W004,42
2025-10-07,P0057,W004,43
2025-10-08,P0057,W004,45
2025-10-09,P0057,W004,49
2025-10-10,P0057,W004,36
2025-10-11,P0057,W004,66
2025-10-12,P0057,W004,57
2025-10-13,P0057,W004,37
2025-10-14,P0057,W004,42
2025-10-15,P0057,W004,39
2025-10-16,P0057,W004,34
2025-10-17,P0057,W004,35
2025-10-18,P0057,W004,62
2025-10-19,P0057,W004,57
2025-10-20,P0057,W004,47
2025-10-21,P0057,W004,51
2025-10-22,P0057,W004,30
2025-10-23,P0057,W004,49
2025-10-24,P0057,W004,55
2025-10-25,P0057,W004,56
2025-10-26,P0057,W004,51
2025-10-27,P0057,W004,41
2025-10-28,P0057,W004,49
2025-10-29,P0057,W004,39
2025-10-30,P0057,W004,32
2025-10-31,P0057,W004,39
2025-11-01,P0057,W004,61
2025-11-02,P0057,W004,68
2025-11-03,P0057,W004,44
2025-11-04,P0057,W004,57
2025-11-05,P0057,W004,51
2025-11-06,P0057,W004,51
2025-11-07,P0057,W004,52
2025-11-08,P0057,W004,60
2025-11-09,P0057,W004,56
2025-11-10,P0057,W004,49
2025-11-11,P0057,W004,46
2025-11-12,P0057,W004,48
2025-11-13,P0057,W004,47
2025-11-14,P0057,W004,47
2025-11-15,P0057,W004,70
2025-11-16,P0057,W004,68
2025-11-17,P0057,W004,55
2025-11-18,P0057,W004,46
2025-11-19,P0057,W004,35
2025-11-20,P0057,W004,36
2025-11-21,P0057,W004,51
2025-11-22,P0057,W004,78
2025-11-23,P0057,W004,65
2025-11-24,P0057,W004,41
2025-11-25,P0057,W004,95
2025-11-26,P0057,W004,46
2025-11-27,P0057,W004,54
2025-11-28,P0057,W004,42
2025-11-29,P0057,W004,45
2025-11-30,P0057,W004,51
2025-12-01,P0057,W004,31
2025-12-02,P0057,W004,46
2025-12-03,P0057,W004,51
2025-12-04,P0057,W004,44
2025-12-05,P0057,W004,40
2025-12-06,P0057,W004,70
2025-12-07,P0057,W004,64
2025-12-08,P0057,W004,51
2025-12-09,P0057,W004,40
2025-12-10,P0057,W004,39
2025-12-11,P0057,W004,55
2025-12-12,P0057,W004,52
2025-12-13,P0057,W004,62
2025-12-14,P0057,W004,81
2025-12-15,P0057,W004,62
2025-12-16,P0057,W004,63
2025-12-17,P0057,W004,55
2025-12-18,P0057,W004,62
2025-12-19,P0057,W004,57
2025-12-20,P0057,W004,80
2025-12-21,P0057,W004,77
2025-12-22,P0057,W004,62
2025-12-23,P0057,W004,59
2025-12-24,P0057,W004,55
2025-12-25,P0057,W004,99
2025-12-26,P0057,W004,51
2025-12-27,P0057,W004,81
2025-12-28,P0057,W004,70
2025-12-29,P0057,W004,48
2025-12-30,P0057,W004,55
2025-12-31,P0057,W004,72
2023-01-01,P0057,W005,40
2023-01-02,P0057,W005,21
2023-01-03,P0057,W005,25
2023-01-04,P0057,W005,22
2023-01-05,P0057,W005,26
2023-01-06,P0057,W005,28
2023-01-07,P0057,W005,28
2023-01-08,P0057,W005,34
2023-01-09,P0057,W005,25
2023-01-10,P0057,W005,20
2023-01-11,P0057,W005,29
2023-01-12,P0057,W005,30
2023-01-13,P0057,W005,19
2023-01-14,P0057,W005,28
2023-01-15,P0057,W005,33
2023-01-16,P0057,W005,27
2023-01-17,P0057,W005,26
2023-01-18,P0057,W005,25
2023-01-19,P0057,W005,21
2023-01-20,P0057,W005,25
2023-01-21,P0057,W005,32
2023-01-22,P0057,W005,35
2023-01-23,P0057,W005,29
2023-01-24,P0057,W005,25
2023-01-25,P0057,W005,27
2023-01-26,P0057,W005,33
2023-01-27,P0057,W005,25
2023-01-28,P0057,W005,45
2023-01-29,P0057,W005,38
2023-01-30,P0057,W005,30
2023-01-31,P0057,W005,31
2023-02-01,P0057,W005,30
2023-02-02,P0057,W005,33
2023-02-03,P0057,W005,34
2023-02-04,P0057,W005,41
2023-02-05,P0057,W005,33
2023-02-06,P0057,W005,28
2023-02-07,P0057,W005,27
2023-02-08,P0057,W005,22
2023-02-09,P0057,W005,32
2023-02-10,P0057,W005,27
2023-02-11,P0057,W005,35
2023-02-12,P0057,W005,41
2023-02-13,P0057,W005,25
2023-02-14,P0057,W005,27
2023-02-15,P0057,W005,29
2023-02-16,P0057,W005,22
2023-02-17,P0057,W005,28
2023-02-18,P0057,W005,42
2023-02-19,P0057,W005,44
2023-02-20,P0057,W005,32
2023-02-21,P0057,W005,35
2023-02-22,P0057,W005,29
2023-02-23,P0057,W005,19
2023-02-24,P0057,W005,31
2023-02-25,P0057,W005,37
2023-02-26,P0057,W005,41
2023-02-27,P0057,W005,32
2023-02-28,P0057,W005,44
2023-03-01,P0057,W005,27
2023-03-02,P0057,W005,33
2023-03-03,P0057,W005,36
2023-03-04,P0057,W005,47
2023-03-05,P0057,W005,41
2023-03-06,P0057,W005,29
2023-03-07,P0057,W005,38
2023-03-08,P0057,W005,35
2023-03-09,P0057,W005,37
2023-03-10,P0057,W005,29
2023-03-11,P0057,W005,44
2023-03-12,P0057,W005,36
2023-03-13,P0057,W005,29
2023-03-14,P0057,W005,31
2023-03-15,P0057,W005,36
2023-03-16,P0057,W005,27
2023-03-17,P0057,W005,26
2023-03-18,P0057,W005,32
2023-03-19,P0057,W005,47
2023-03-20,P0057,W005,28
2023-03-21,P0057,W005,35
2023-03-22,P0057,W005,37
2023-03-23,P0057,W005,34
2023-03-24,P0057,W005,38
2023-03-25,P0057,W005,52
2023-03-26,P0057,W005,55
2023-03-27,P0057,W005,32
2023-03-28,P0057,W005,31
2023-03-29,P0057,W005,32
2023-03-30,P0057,W005,29
2023-03-31,P0057,W005,26
2023-04-01,P0057,W005,51
2023-04-02,P0057,W005,53
2023-04-03,P0057,W005,36
2023-04-04,P0057,W005,37
2023-04-05,P0057,W005,34
2023-04-06,P0057,W005,34
2023-04-07,P0057,W005,39
2023-04-08,P0057,W005,46
2023-04-09,P0057,W005,36
2023-04-10,P0057,W005,36
2023-04-11,P0057,W005,31
2023-04-12,P0057,W005,29
2023-04-13,P0057,W005,34
2023-04-14,P0057,W005,32
2023-04-15,P0057,W005,41
2023-04-16,P0057,W005,34
2023-04-17,P0057,W005,40
2023-04-18,P0057,W005,36
2023-04-19,P0057,W005,26
2023-04-20,P0057,W005,26
2023-04-21,P0057,W005,36
2023-04-22,P0057,W005,40
2023-04-23,P0057,W005,34
2023-04-24,P0057,W005,31
2023-04-25,P0057,W005,34
2023-04-26,P0057,W005,35
2023-04-27,P0057,W005,34
2023-04-28,P0057,W005,22
2023-04-29,P0057,W005,33
2023-04-30,P0057,W005,32
2023-05-01,P0057,W005,29
2023-05-02,P0057,W005,36
2023-05-03,P0057,W005,33
2023-05-04,P0057,W005,34
2023-05-05,P0057,W005,28
2023-05-06,P0057,W005,41
2023-05-07,P0057,W005,32
2023-05-08,P0057,W005,26
2023-05-09,P0057,W005,29
2023-05-10,P0057,W005,25
2023-05-11,P0057,W005,33
2023-05-12,P0057,W005,25
2023-05-13,P0057,W005,30
2023-05-14,P0057,W005,33
2023-05-15,P0057,W005,25
2023-05-16,P0057,W005,28
2023-05-17,P0057,W005,23
2023-05-18,P0057,W005,34
2023-05-19,P0057,W005,28
2023-05-20,P0057,W005,30
2023-05-21,P0057,W005,39
2023-05-22,P0057,W005,35
2023-05-23,P0057,W005,41
2023-05-24,P0057,W005,39
2023-05-25,P0057,W005,31
2023-05-26,P0057,W005,42
2023-05-27,P0057,W005,44
2023-05-28,P0057,W005,31
2023-05-29,P0057,W005,27
2023-05-30,P0057,W005,31
2023-05-31,P0057,W005,29
2023-06-01,P0057,W005,26
2023-06-02,P0057,W005,26
2023-06-03,P0057,W005,32
2023-06-04,P0057,W005,34
2023-06-05,P0057,W005,30
2023-06-06,P0057,W005,27
2023-06-07,P0057,W005,28
2023-06-08,P0057,W005,29
2023-06-09,P0057,W005,32
2023-06-10,P0057,W005,38
2023-06-11,P0057,W005,29
2023-06-12,P0057,W005,27
2023-06-13,P0057,W005,31
2023-06-14,P0057,W005,18
2023-06-15,P0057,W005,29
2023-06-16,P0057,W005,32
2023-06-17,P0057,W005,40
2023-06-18,P0057,W005,33
2023-06-19,P0057,W005,19
2023-06-20,P0057,W005,29
2023-06-21,P0057,W005,26
2023-06-22,P0057,W005,29
2023-06-23,P0057,W005,23
2023-06-24,P0057,W005,33
2023-06-25,P0057,W005,33
2023-06-26,P0057,W005,21
2023-06-27,P0057,W005,31
2023-06-28,P0057,W005,23
2023-06-29,P0057,W005,24
2023-06-30,P0057,W005,27
2023-07-01,P0057,W005,28
2023-07-02,P0057,W005,35
2023-07-03,P0057,W005,28
2023-07-04,P0057,W005,34
2023-07-05,P0057,W005,25
2023-07-06,P0057,W005,24
2023-07-07,P0057,W005,21
2023-07-08,P0057,W005,31
2023-07-09,P0057,W005,30
2023-07-10,P0057,W005,24
2023-07-11,P0057,W005,33
2023-07-12,P0057,W005,22
2023-07-13,P0057,W005,25
2023-07-14,P0057,W005,19
2023-07-15,P0057,W005,30
2023-07-16,P0057,W005,28
2023-07-17,P0057,W005,18
2023-07-18,P0057,W005,27
2023-07-19,P0057,W005,26
2023-07-20,P0057,W005,26
2023-07-21,P0057,W005,18
2023-07-22,P0057,W005,23
2023-07-23,P0057,W005,28
2023-07-24,P0057,W005,17
2023-07-25,P0057,W005,21
2023-07-26,P0057,W005,27
2023-07-27,P0057,W005,20
2023-07-28,P0057,W005,25
2023-07-29,P0057,W005,28
2023-07-30,P0057,W005,24
2023-07-31,P0057,W005,20
2023-08-01,P0057,W005,15
2023-08-02,P0057,W005,22
2023-08-03,P0057,W005,23
2023-08-04,P0057,W005,26
2023-08-05,P0057,W005,21
2023-08-06,P0057,W005,27
2023-08-07,P0057,W005,20
2023-08-08,P0057,W005,21
2023-08-09,P0057,W005,22
2023-08-10,P0057,W005,21
2023-08-11,P0057,W005,19
2023-08-12,P0057,W005,24
2023-08-13,P0057,W005,20
2023-08-14,P0057,W005,22
2023-08-15,P0057,W005,18
2023-08-16,P0057,W005,25
2023-08-17,P0057,W005,17
2023-08-18,P0057,W005,22
2023-08-19,P0057,W005,22
2023-08-20,P0057,W005,23
2023-08-21,P0057,W005,20
2023-08-22,P0057,W005,22
2023-08-23,P0057,W005,19
2023-08-24,P0057,W005,22
2023-08-25,P0057,W005,21
2023-08-26,P0057,W005,23
2023-08-27,P0057,W005,24
2023-08-28,P0057,W005,22
2023-08-29,P0057,W005,19
2023-08-30,P0057,W005,22
2023-08-31,P0057,W005,19
2023-09-01,P0057,W005,19
2023-09-02,P0057,W005,26
2023-09-03,P0057,W005,26
2023-09-04,P0057,W005,17
2023-09-05,P0057,W005,17
2023-09-06,P0057,W005,21
2023-09-07,P0057,W005,19
2023-09-08,P0057,W005,20
2023-09-09,P0057,W005,25
2023-09-10,P0057,W005,22
2023-09-11,P0057,W005,20
2023-09-12,P0057,W005,18
2023-09-13,P0057,W005,14
2023-09-14,P0057,W005,13
2023-09-15,P0057,W005,19
2023-09-16,P0057,W005,25
2023-09-17,P0057,W005,18
2023-09-18,P0057,W005,14
2023-09-19,P0057,W005,21
2023-09-20,P0057,W005,19
2023-09-21,P0057,W005,12
2023-09-22,P0057,W005,18
2023-09-23,P0057,W005,20
2023-09-24,P0057,W005,28
2023-09-25,P0057,W005,14
2023-09-26,P0057,W005,20
2023-09-27,P0057,W005,18
2023-09-28,P0057,W005,16
2023-09-29,P0057,W005,20
2023-09-30,P0057,W005,23
2023-10-01,P0057,W005,20
2023-10-02,P0057,W005,17
2023-10-03,P0057,W005,18
2023-10-04,P0057,W005,15
2023-10-05,P0057,W005,24
2023-10-06,P0057,W005,18
2023-10-07,P0057,W005,26
2023-10-08,P0057,W005,20
2023-10-09,P0057,W005,16
2023-10-10,P0057,W005,17
2023-10-11,P0057,W005,16
2023-10-12,P0057,W005,14
2023-10-13,P0057,W005,17
2023-10-14,P0057,W005,31
2023-10-15,P0057,W005,19
2023-10-16,P0057,W005,21
2023-10-17,P0057,W005,19
2023-10-18,P0057,W005,18
2023-10-19,P0057,W005,15
2023-10-20,P0057,W005,18
2023-10-21,P0057,W005,22
2023-10-22,P0057,W005,23
2023-10-23,P0057,W005,18
2023-10-24,P0057,W005,22
2023-10-25,P0057,W005,17
2023-10-26,P0057,W005,17
2023-10-27,P0057,W005,23
2023-10-28,P0057,W005,28
2023-10-29,P0057,W005,23
2023-10-30,P0057,W005,22
2023-10-31,P0057,W005,21
2023-11-01,P0057,W005,21
2023-11-02,P0057,W005,18
2023-11-03,P0057,W005,20
2023-11-04,P0057,W005,32
2023-11-05,P0057,W005,27
2023-11-06,P0057,W005,17
2023-11-07,P0057,W005,24
2023-11-08,P0057,W005,23
2023-11-09,P0057,W005,18
2023-11-10,P0057,W005,28
2023-11-11,P0057,W005,28
2023-11-12,P0057,W005,30
2023-11-13,P0057,W005,22
2023-11-14,P0057,W005,20
2023-11-15,P0057,W005,21
2023-11-16,P0057,W005,22
2023-11-17,P0057,W005,23
2023-11-18,P0057,W005,24
2023-11-19,P0057,W005,29
2023-11-20,P0057,W005,23
2023-11-21,P0057,W005,18
2023-11-22,P0057,W005,20
2023-11-23,P0057,W005,18
2023-11-24,P0057,W005,17
2023-11-25,P0057,W005,50
2023-11-26,P0057,W005,31
2023-11-27,P0057,W005,24
2023-11-28,P0057,W005,18
2023-11-29,P0057,W005,21
2023-11-30,P0057,W005,19
2023-12-01,P0057,W005,17
2023-12-02,P0057,W005,29
2023-12-03,P0057,W005,29
2023-12-04,P0057,W005,24
2023-12-05,P0057,W005,22
2023-12-06,P0057,W005,25
2023-12-07,P0057,W005,15
2023-12-08,P0057,W005,22
2023-12-09,P0057,W005,29
2023-12-10,P0057,W005,26
2023-12-11,P0057,W005,20
2023-12-12,P0057,W005,24
2023-12-13,P0057,W005,20
2023-12-14,P0057,W005,23
2023-12-15,P0057,W005,24
2023-12-16,P0057,W005,32
2023-12-17,P0057,W005,20
2023-12-18,P0057,W005,17
2023-12-19,P0057,W005,25
2023-12-20,P0057,W005,19
2023-12-21,P0057,W005,25
2023-12-22,P0057,W005,17
2023-12-23,P0057,W005,26
2023-12-24,P0057,W005,31
2023-12-25,P0057,W005,41
2023-12-26,P0057,W005,28
2023-12-27,P0057,W005,25
2023-12-28,P0057,W005,25
2023-12-29,P0057,W005,27
2023-12-30,P0057,W005,39
2023-12-31,P0057,W005,28
2024-01-01,P0057,W005,42
2024-01-02,P0057,W005,24
2024-01-03,P0057,W005,26
2024-01-04,P0057,W005,24
2024-01-05,P0057,W005,21
2024-01-06,P0057,W005,39
2024-01-07,P0057,W005,42
2024-01-08,P0057,W005,25
2024-01-09,P0057,W005,21
2024-01-10,P0057,W005,27
2024-01-11,P0057,W005,21
2024-01-12,P0057,W005,27
2024-01-13,P0057,W005,34
2024-01-14,P0057,W005,34
2024-01-15,P0057,W005,28
2024-01-16,P0057,W005,24
2024-01-17,P0057,W005,31
2024-01-18,P0057,W005,23
2024-01-19,P0057,W005,29
2024-01-20,P0057,W005,39
2024-01-21,P0057,W005,38
2024-01-22,P0057,W005,29
2024-01-23,P0057,W005,31
2024-01-24,P0057,W005,24
2024-01-25,P0057,W005,25
2024-01-26,P0057,W005,28
2024-01-27,P0057,W005,40
2024-01-28,P0057,W005,35
2024-01-29,P0057,W005,38
2024-01-30,P0057,W005,28
2024-01-31,P0057,W005,20
2024-02-01,P0057,W005,27
2024-02-02,P0057,W005,22
2024-02-03,P0057,W005,48
2024-02-04,P0057,W005,78
2024-02-05,P0057,W005,40
2024-02-06,P0057,W005,40
2024-02-07,P0057,W005,35
2024-02-08,P0057,W005,36
2024-02-09,P0057,W005,54
2024-02-10,P0057,W005,61
2024-02-11,P0057,W005,62
2024-02-12,P0057,W005,62
2024-02-13,P0057,W005,39
2024-02-14,P0057,W005,53
2024-02-15,P0057,W005,49
2024-02-16,P0057,W005,39
2024-02-17,P0057,W005,74
2024-02-18,P0057,W005,40
2024-02-19,P0057,W005,29
2024-02-20,P0057,W005,27
2024-02-21,P0057,W005,28
2024-02-22,P0057,W005,23
2024-02-23,P0057,W005,24
2024-02-24,P0057,W005,49
2024-02-25,P0057,W005,32
2024-02-26,P0057,W005,32
2024-02-27,P0057,W005,31
2024-02-28,P0057,W005,34
2024-02-29,P0057,W005,26
2024-03-01,P0057,W005,35
2024-03-02,P0057,W005,41
2024-03-03,P0057,W005,48
2024-03-04,P0057,W005,30
2024-03-05,P0057,W005,27
2024-03-06,P0057,W005,30
2024-03-07,P0057,W005,37
2024-03-08,P0057,W005,27
2024-03-09,P0057,W005,29
2024-03-10,P0057,W005,36
2024-03-11,P0057,W005,34
2024-03-12,P0057,W005,38
2024-03-13,P0057,W005,27
2024-03-14,P0057,W005,29
2024-03-15,P0057,W005,32
2024-03-16,P0057,W005,50
2024-03-17,P0057,W005,42
2024-03-18,P0057,W005,33
2024-03-19,P0057,W005,31
2024-03-20,P0057,W005,38
2024-03-21,P0057,W005,40
2024-03-22,P0057,W005,30
2024-03-23,P0057,W005,47
2024-03-24,P0057,W005,33
2024-03-25,P0057,W005,45
2024-03-26,P0057,W005,34
2024-03-27,P0057,W005,28
2024-03-28,P0057,W005,26
2024-03-29,P0057,W005,30
2024-03-30,P0057,W005,29
2024-03-31,P0057,W005,41
2024-04-01,P0057,W005,28
2024-04-02,P0057,W005,28
2024-04-03,P0057,W005,37
2024-04-04,P0057,W005,30
2024-04-05,P0057,W005,30
2024-04-06,P0057,W005,36
2024-04-07,P0057,W005,52
2024-04-08,P0057,W005,37
2024-04-09,P0057,W005,33
2024-04-10,P0057,W005,35
2024-04-11,P0057,W005,34
2024-04-12,P0057,W005,34
2024-04-13,P0057,W005,29
2024-04-14,P0057,W005,42
2024-04-15,P0057,W005,23
2024-04-16,P0057,W005,21
2024-04-17,P0057,W005,30
2024-04-18,P0057,W005,24
2024-04-19,P0057,W005,30
2024-04-20,P0057,W005,32
2024-04-21,P0057,W005,41
2024-04-22,P0057,W005,30
2024-04-23,P0057,W005,21
2024-04-24,P0057,W005,30
2024-04-25,P0057,W005,40
2024-04-26,P0057,W005,36
2024-04-27,P0057,W005,38
2024-04-28,P0057,W005,42
2024-04-29,P0057,W005,30
2024-04-30,P0057,W005,28
2024-05-01,P0057,W005,15
2024-05-02,P0057,W005,35
2024-05-03,P0057,W005,34
2024-05-04,P0057,W005,42
2024-05-05,P0057,W005,36
2024-05-06,P0057,W005,32
2024-05-07,P0057,W005,34
2024-05-08,P0057,W005,26
2024-05-09,P0057,W005,32
2024-05-10,P0057,W005,29
2024-05-11,P0057,W005,31
2024-05-12,P0057,W005,41
2024-05-13,P0057,W005,29
2024-05-14,P0057,W005,18
2024-05-15,P0057,W005,29
2024-05-16,P0057,W005,31
2024-05-17,P0057,W005,27
2024-05-18,P0057,W005,50
2024-05-19,P0057,W005,58
2024-05-20,P0057,W005,42
2024-05-21,P0057,W005,47
2024-05-22,P0057,W005,34
2024-05-23,P0057,W005,39
2024-05-24,P0057,W005,52
2024-05-25,P0057,W005,48
2024-05-26,P0057,W005,43
2024-05-27,P0057,W005,42
2024-05-28,P0057,W005,42
2024-05-29,P0057,W005,44
2024-05-30,P0057,W005,46
2024-05-31,P0057,W005,39
2024-06-01,P0057,W005,32
2024-06-02,P0057,W005,33
2024-06-03,P0057,W005,22
2024-06-04,P0057,W005,31
2024-06-05,P0057,W005,32
2024-06-06,P0057,W005,32
2024-06-07,P0057,W005,29
2024-06-08,P0057,W005,40
2024-06-09,P0057,W005,31
2024-06-10,P0057,W005,27
2024-06-11,P0057,W005,32
2024-06-12,P0057,W005,31
2024-06-13,P0057,W005,28
2024-06-14,P0057,W005,19
2024-06-15,P0057,W005,33
2024-06-16,P0057,W005,37
2024-06-17,P0057,W005,32
2024-06-18,P0057,W005,41
2024-06-19,P0057,W005,39
2024-06-20,P0057,W005,32
2024-06-21,P0057,W005,43
2024-06-22,P0057,W005,43
2024-06-23,P0057,W005,44
2024-06-24,P0057,W005,21
2024-06-25,P0057,W005,22
2024-06-26,P0057,W005,24
2024-06-27,P0057,W005,30
2024-06-28,P0057,W005,28
2024-06-29,P0057,W005,34
2024-06-30,P0057,W005,26
2024-07-01,P0057,W005,23
2024-07-02,P0057,W005,18
2024-07-03,P0057,W005,27
2024-07-04,P0057,W005,36
2024-07-05,P0057,W005,30
2024-07-06,P0057,W005,30
2024-07-07,P0057,W005,31
2024-07-08,P0057,W005,18
2024-07-09,P0057,W005,22
2024-07-10,P0057,W005,25
2024-07-11,P0057,W005,22
2024-07-12,P0057,W005,26
2024-07-13,P0057,W005,36
2024-07-14,P0057,W005,33
2024-07-15,P0057,W005,19
2024-07-16,P0057,W005,22
2024-07-17,P0057,W005,24
2024-07-18,P0057,W005,26
2024-07-19,P0057,W005,23
2024-07-20,P0057,W005,27
2024-07-21,P0057,W005,30
2024-07-22,P0057,W005,28
2024-07-23,P0057,W005,24
2024-07-24,P0057,W005,21
2024-07-25,P0057,W005,20
2024-07-26,P0057,W005,20
2024-07-27,P0057,W005,30
2024-07-28,P0057,W005,32
2024-07-29,P0057,W005,17
2024-07-30,P0057,W005,18
2024-07-31,P0057,W005,25
2024-08-01,P0057,W005,18
2024-08-02,P0057,W005,17
2024-08-03,P0057,W005,24
2024-08-04,P0057,W005,21
2024-08-05,P0057,W005,21
2024-08-06,P0057,W005,23
2024-08-07,P0057,W005,20
2024-08-08,P0057,W005,17
2024-08-09,P0057,W005,20
2024-08-10,P0057,W005,23
2024-08-11,P0057,W005,23
2024-08-12,P0057,W005,19
2024-08-13,P0057,W005,21
2024-08-14,P0057,W005,19
2024-08-15,P0057,W005,13
2024-08-16,P0057,W005,22
2024-08-17,P0057,W005,20
2024-08-18,P0057,W005,22
2024-08-19,P0057,W005,25
2024-08-20,P0057,W005,19
2024-08-21,P0057,W005,20
2024-08-22,P0057,W005,17
2024-08-23,P0057,W005,13
2024-08-24,P0057,W005,26
2024-08-25,P0057,W005,21
2024-08-26,P0057,W005,20
2024-08-27,P0057,W005,18
2024-08-28,P0057,W005,16
2024-08-29,P0057,W005,20
2024-08-30,P0057,W005,20
2024-08-31,P0057,W005,24
2024-09-01,P0057,W005,33
2024-09-02,P0057,W005,18
2024-09-03,P0057,W005,16
2024-09-04,P0057,W005,14
