date,warehouse_id,avg_temperature_c,precipitation_mm,is_severe_weather
2024-07-21,W005,17.5,0.5,0
2024-07-22,W005,21.4,1.0,0
2024-07-23,W005,15.5,4.0,0
2024-07-24,W005,16.9,0.1,0
2024-07-25,W005,19.6,2.1,0
2024-07-26,W005,23.1,0.2,0
2024-07-27,W005,20.5,0.5,0
2024-07-28,W005,15.4,0.8,0
2024-07-29,W005,18.9,11.5,0
2024-07-30,W005,16.7,0.9,0
2024-07-31,W005,19.4,0.4,0
2024-08-01,W005,15.6,0.6,0
2024-08-02,W005,15.6,1.9,0
2024-08-03,W005,17.3,0.3,0
2024-08-04,W005,12.2,5.1,0
2024-08-05,W005,11.3,1.8,0
2024-08-06,W005,18.1,6.6,0
2024-08-07,W005,15.9,1.8,0
2024-08-08,W005,14.2,7.4,0
2024-08-09,W005,10.0,5.9,0
2024-08-10,W005,20.5,0.1,0
2024-08-11,W005,15.2,8.2,0
2024-08-12,W005,12.2,2.5,0
2024-08-13,W005,18.6,10.5,0
2024-08-14,W005,15.5,0.7,0
2024-08-15,W005,9.8,0.1,0
2024-08-16,W005,13.2,2.7,0
2024-08-17,W005,18.6,5.9,0
2024-08-18,W005,12.1,4.0,0
2024-08-19,W005,17.8,1.1,0
2024-08-20,W005,14.9,0.7,0
2024-08-21,W005,18.8,5.6,0
2024-08-22,W005,7.8,11.1,0
2024-08-23,W005,14.4,2.0,0
2024-08-24,W005,22.5,0.8,0
2024-08-25,W005,12.6,0.3,0
2024-08-26,W005,13.1,2.8,0
2024-08-27,W005,10.7,1.7,0
2024-08-28,W005,17.3,5.1,0
2024-08-29,W005,11.3,1.1,0
2024-08-30,W005,13.8,1.2,0
2024-08-31,W005,12.6,6.1,0
2024-09-01,W005,11.4,6.4,0
2024-09-02,W005,10.1,1.7,0
2024-09-03,W005,14.1,0.0,0
2024-09-04,W005,14.3,2.0,0
2024-09-05,W005,18.6,6.8,0
2024-09-06,W005,12.6,0.7,0
2024-09-07,W005,14.5,2.2,0
2024-09-08,W005,13.0,0.1,0
2024-09-09,W005,15.2,9.4,0
2024-09-10,W005,9.2,0.7,0
2024-09-11,W005,14.7,9.2,0
2024-09-12,W005,12.6,0.5,0
2024-09-13,W005,11.9,5.6,0
2024-09-14,W005,8.1,1.0,0
2024-09-15,W005,14.1,3.4,0
2024-09-16,W005,11.8,6.4,0
2024-09-17,W005,17.7,3.5,0
2024-09-18,W005,14.0,1.4,0
2024-09-19,W005,12.5,1.8,0
2024-09-20,W005,14.2,0.2,0
2024-09-21,W005,9.6,1.0,0
2024-09-22,W005,13.5,2.8,0
2024-09-23,W005,14.7,1.1,0
2024-09-24,W005,19.2,2.4,0
2024-09-25,W005,12.5,0.6,0
2024-09-26,W005,15.8,0.5,0
2024-09-27,W005,10.8,1.2,0
2024-09-28,W005,13.4,3.7,0
2024-09-29,W005,5.7,2.3,0
2024-09-30,W005,11.7,0.8,0
2024-10-01,W005,10.2,1.3,0
2024-10-02,W005,13.5,1.3,0
2024-10-03,W005,6.2,1.0,0
2024-10-04,W005,9.7,3.8,0
2024-10-05,W005,8.8,0.6,0
2024-10-06,W005,14.1,1.2,0
2024-10-07,W005,15.1,1.4,0
2024-10-08,W005,13.9,0.4,0
2024-10-09,W005,9.5,4.3,0
2024-10-10,W005,15.6,8.9,0
2024-10-11,W005,14.3,0.6,0
2024-10-12,W005,9.1,1.8,0
2024-10-13,W005,10.6,0.1,0
2024-10-14,W005,15.4,0.0,0
2024-10-15,W005,10.0,0.9,0
2024-10-16,W005,14.0,4.1,0
2024-10-17,W005,16.2,0.6,0
2024-10-18,W005,9.8,2.9,0
2024-10-19,W005,16.5,0.2,0
2024-10-20,W005,10.6,2.1,0
2024-10-21,W005,14.6,5.1,0
2024-10-22,W005,14.5,0.5,0
2024-10-23,W005,9.5,1.6,0
2024-10-24,W005,8.2,6.5,0
2024-10-25,W005,12.3,4.0,0
2024-10-26,W005,15.2,1.9,0
2024-10-27,W005,15.0,1.4,0
2024-10-28,W005,10.4,0.7,0
2024-10-29,W005,12.0,10.2,0
2024-10-30,W005,15.0,0.0,0
2024-10-31,W005,23.4,0.4,0
2024-11-01,W005,14.3,0.2,0
2024-11-02,W005,16.2,2.8,0
2024-11-03,W005,9.5,2.1,0
2024-11-04,W005,10.3,0.7,0
2024-11-05,W005,14.7,2.6,0
2024-11-06,W005,11.9,5.5,0
2024-11-07,W005,14.4,1.4,0
2024-11-08,W005,12.2,5.9,0
2024-11-09,W005,13.0,2.3,0
2024-11-10,W005,19.2,0.5,0
2024-11-11,W005,11.9,3.0,0
2024-11-12,W005,15.7,3.7,0
2024-11-13,W005,12.4,1.0,0
2024-11-14,W005,13.8,2.6,0
2024-11-15,W005,15.6,2.1,0
2024-11-16,W005,14.0,2.5,0
2024-11-17,W005,17.6,5.7,0
2024-11-18,W005,18.1,0.9,0
2024-11-19,W005,15.6,0.8,0
2024-11-20,W005,13.7,3.1,0
2024-11-21,W005,11.2,3.5,0
2024-11-22,W005,18.2,2.0,0
2024-11-23,W005,17.7,1.8,0
2024-11-24,W005,16.9,3.5,0
2024-11-25,W005,23.6,6.9,0
2024-11-26,W005,10.6,1.2,0
2024-11-27,W005,16.4,0.3,0
2024-11-28,W005,10.7,0.5,0
2024-11-29,W005,13.3,4.8,0
2024-11-30,W005,16.2,0.2,0
2024-12-01,W005,13.1,3.5,0
2024-12-02,W005,18.8,0.4,0
2024-12-03,W005,21.1,0.7,0
2024-12-04,W005,15.7,0.9,0
2024-12-05,W005,15.1,0.3,0
2024-12-06,W005,19.3,0.1,0
2024-12-07,W005,23.4,8.2,0
2024-12-08,W005,15.3,1.1,0
2024-12-09,W005,18.5,11.2,0
2024-12-10,W005,16.9,2.5,0
2024-12-11,W005,17.2,2.6,0
2024-12-12,W005,17.8,0.3,0
2024-12-13,W005,20.2,2.6,0
2024-12-14,W005,13.9,0.4,0
2024-12-15,W005,19.9,1.2,0
2024-12-16,W005,19.0,1.1,0
2024-12-17,W005,17.2,0.8,0
2024-12-18,W005,20.9,0.6,0
2024-12-19,W005,23.6,0.3,0
2024-12-20,W005,18.9,3.0,0
2024-12-21,W005,21.2,2.6,0
2024-12-22,W005,22.1,1.8,0
2024-12-23,W005,24.7,1.4,0
2024-12-24,W005,26.6,5.8,0
2024-12-25,W005,19.4,3.5,0
2024-12-26,W005,23.6,2.1,0
2024-12-27,W005,17.4,3.4,0
2024-12-28,W005,20.2,0.1,0
2024-12-29,W005,23.5,1.1,0
2024-12-30,W005,17.9,1.4,0
2024-12-31,W005,24.4,0.2,0
2025-01-01,W005,23.6,0.1,0
2025-01-02,W005,22.1,1.2,0
2025-01-03,W005,23.7,2.8,0
2025-01-04,W005,21.5,0.8,0
2025-01-05,W005,25.5,1.2,0
2025-01-06,W005,27.3,0.2,0
2025-01-07,W005,18.4,1.4,0
2025-01-08,W005,24.3,2.6,0
2025-01-09,W005,25.6,1.0,0
2025-01-10,W005,25.6,0.5,0
2025-01-11,W005,23.1,0.2,0
2025-01-12,W005,22.7,0.9,0
2025-01-13,W005,23.9,1.3,0
2025-01-14,W005,25.1,1.6,0
2025-01-15,W005,28.6,4.2,0
2025-01-16,W005,24.1,1.9,0
2025-01-17,W005,28.7,2.3,0
2025-01-18,W005,21.3,0.9,0
2025-01-19,W005,22.8,0.2,0
2025-01-20,W005,30.1,2.1,0
2025-01-21,W005,25.9,2.3,0
2025-01-22,W005,17.8,1.3,0
2025-01-23,W005,30.3,0.6,0
2025-01-24,W005,24.3,0.2,0
2025-01-25,W005,27.1,0.9,0
2025-01-26,W005,27.9,1.7,0
2025-01-27,W005,24.0,1.9,0
2025-01-28,W005,29.8,0.7,0
2025-01-29,W005,25.0,3.4,0
2025-01-30,W005,25.9,0.8,0
2025-01-31,W005,29.9,2.2,0
2025-02-01,W005,22.5,1.2,0
2025-02-02,W005,33.6,1.0,0
2025-02-03,W005,27.2,0.4,0
2025-02-04,W005,28.7,4.3,0
2025-02-05,W005,21.6,0.7,0
2025-02-06,W005,29.6,5.3,0
2025-02-07,W005,24.2,3.1,0
2025-02-08,W005,34.1,1.8,0
2025-02-09,W005,25.2,2.3,0
2025-02-10,W005,30.3,1.3,0
2025-02-11,W005,27.5,0.7,0
2025-02-12,W005,27.2,7.6,0
2025-02-13,W005,26.2,0.2,0
2025-02-14,W005,29.4,1.8,0
2025-02-15,W005,25.0,6.6,0
2025-02-16,W005,29.4,2.1,0
2025-02-17,W005,30.1,0.7,0
2025-02-18,W005,29.4,1.3,0
2025-02-19,W005,31.2,0.4,0
2025-02-20,W005,30.6,6.3,0
2025-02-21,W005,29.9,4.7,0
2025-02-22,W005,33.7,0.4,0
2025-02-23,W005,27.7,1.1,0
2025-02-24,W005,27.4,1.4,0
2025-02-25,W005,30.5,1.0,0
2025-02-26,W005,25.6,1.9,0
2025-02-27,W005,32.8,0.1,0
2025-02-28,W005,28.1,1.1,0
2025-03-01,W005,26.9,1.7,0
2025-03-02,W005,30.5,0.2,0
2025-03-03,W005,27.2,0.7,0
2025-03-04,W005,29.3,1.2,0
2025-03-05,W005,29.1,1.2,0
2025-03-06,W005,29.2,2.1,0
2025-03-07,W005,34.6,3.3,0
2025-03-08,W005,31.6,1.8,0
2025-03-09,W005,25.6,3.9,0
2025-03-10,W005,31.1,0.6,0
2025-03-11,W005,32.3,0.3,0
2025-03-12,W005,35.2,1.5,0
2025-03-13,W005,31.4,7.8,0
2025-03-14,W005,31.7,2.7,0
2025-03-15,W005,30.0,0.1,0
2025-03-16,W005,30.8,1.0,0
2025-03-17,W005,26.8,0.3,0
2025-03-18,W005,31.4,0.9,0
2025-03-19,W005,33.2,0.8,0
2025-03-20,W005,32.8,1.3,0
2025-03-21,W005,33.1,2.8,0
2025-03-22,W005,28.7,1.3,0
2025-03-23,W005,30.6,1.3,0
2025-03-24,W005,29.9,1.9,0
2025-03-25,W005,33.0,0.2,0
2025-03-26,W005,28.1,1.7,0
2025-03-27,W005,30.6,0.3,0
2025-03-28,W005,31.6,0.5,0
2025-03-29,W005,32.3,0.8,0
2025-03-30,W005,32.2,0.1,0
2025-03-31,W005,32.6,2.8,0
2025-04-01,W005,36.3,0.0,0
2025-04-02,W005,31.1,1.2,0
2025-04-03,W005,26.7,3.8,0
2025-04-04,W005,30.1,2.9,0
2025-04-05,W005,26.8,8.7,0
2025-04-06,W005,33.8,0.1,0
2025-04-07,W005,31.9,0.0,0
2025-04-08,W005,29.0,0.4,0
2025-04-09,W005,26.2,0.8,0
2025-04-10,W005,34.2,2.6,0
2025-04-11,W005,35.1,1.6,0
2025-04-12,W005,36.1,0.5,0
2025-04-13,W005,35.0,2.5,0
2025-04-14,W005,32.1,1.1,0
2025-04-15,W005,34.5,4.6,0
2025-04-16,W005,36.5,0.7,0
2025-04-17,W005,38.2,2.8,0
2025-04-18,W005,30.2,0.5,0
2025-04-19,W005,29.8,2.2,0
2025-04-20,W005,33.2,1.0,0
2025-04-21,W005,34.9,2.8,0
2025-04-22,W005,35.2,0.7,0
2025-04-23,W005,25.7,2.5,0
2025-04-24,W005,24.1,3.4,0
2025-04-25,W005,36.2,5.0,0
2025-04-26,W005,32.3,1.0,0
2025-04-27,W005,37.2,0.1,0
2025-04-28,W005,35.3,0.0,0
2025-04-29,W005,29.0,0.0,0
2025-04-30,W005,32.3,2.2,0
2025-05-01,W005,28.0,0.6,0
2025-05-02,W005,31.9,2.6,0
2025-05-03,W005,26.1,0.1,0
2025-05-04,W005,32.0,0.1,0
2025-05-05,W005,27.1,3.1,0
2025-05-06,W005,31.4,3.9,0
2025-05-07,W005,30.4,0.1,0
2025-05-08,W005,28.9,0.7,0
2025-05-09,W005,28.2,7.0,0
2025-05-10,W005,30.5,0.4,0
2025-05-11,W005,29.3,1.4,0
2025-05-12,W005,28.8,3.6,0
2025-05-13,W005,28.7,1.2,0
2025-05-14,W005,30.2,1.1,0
2025-05-15,W005,27.1,0.4,0
2025-05-16,W005,33.5,0.2,0
2025-05-17,W005,30.3,0.0,0
2025-05-18,W005,30.5,0.8,0
2025-05-19,W005,29.0,0.5,0
2025-05-20,W005,31.7,1.6,0
2025-05-21,W005,28.6,0.4,0
2025-05-22,W005,30.1,0.3,0
2025-05-23,W005,27.3,1.1,0
2025-05-24,W005,23.8,1.0,0
2025-05-25,W005,29.1,0.4,0
2025-05-26,W005,29.3,0.2,0
2025-05-27,W005,32.2,4.9,0
2025-05-28,W005,28.3,3.9,0
2025-05-29,W005,26.8,2.9,0
2025-05-30,W005,26.0,0.7,0
2025-05-31,W005,30.5,5.0,0
2025-06-01,W005,31.3,4.0,0
2025-06-02,W005,30.2,0.7,0
2025-06-03,W005,20.8,2.4,0
2025-06-04,W005,23.7,1.2,0
2025-06-05,W005,25.7,0.1,0
2025-06-06,W005,23.5,2.6,0
2025-06-07,W005,29.2,1.2,0
2025-06-08,W005,29.7,0.4,0
2025-06-09,W005,26.2,4.1,0
2025-06-10,W005,22.9,9.3,0
2025-06-11,W005,26.0,2.2,0
2025-06-12,W005,27.9,0.3,0
2025-06-13,W005,29.1,2.6,0
2025-06-14,W005,24.6,0.7,0
2025-06-15,W005,26.9,2.7,0
2025-06-16,W005,24.5,0.5,0
2025-06-17,W005,28.4,0.3,0
2025-06-18,W005,27.9,0.2,0
2025-06-19,W005,22.4,1.1,0
2025-06-20,W005,18.3,2.4,0
2025-06-21,W005,27.0,1.6,0
2025-06-22,W005,19.0,0.2,0
2025-06-23,W005,26.2,6.0,0
2025-06-24,W005,25.2,1.0,0
2025-06-25,W005,21.7,7.5,0
2025-06-26,W005,29.3,2.5,0
2025-06-27,W005,25.9,0.8,0
2025-06-28,W005,20.7,0.1,0
2025-06-29,W005,22.8,9.9,0
2025-06-30,W005,21.9,0.7,0
2025-07-01,W005,25.8,4.3,0
2025-07-02,W005,30.3,2.2,0
2025-07-03,W005,26.1,3.4,0
2025-07-04,W005,21.3,5.4,0
2025-07-05,W005,19.2,1.9,0
2025-07-06,W005,19.4,1.9,0
2025-07-07,W005,23.8,1.1,0
2025-07-08,W005,16.5,0.3,0
2025-07-09,W005,26.2,0.6,0
2025-07-10,W005,21.0,6.1,0
2025-07-11,W005,21.2,1.2,0
2025-07-12,W005,21.9,0.5,0
2025-07-13,W005,20.3,13.4,0
2025-07-14,W005,17.8,3.5,0
2025-07-15,W005,17.3,1.4,0
2025-07-16,W005,22.1,3.5,0
2025-07-17,W005,18.8,0.0,0
2025-07-18,W005,18.6,0.8,0
2025-07-19,W005,16.1,14.8,0
2025-07-20,W005,15.2,1.3,0
2025-07-21,W005,21.8,4.3,0
2025-07-22,W005,21.7,2.6,0
2025-07-23,W005,18.4,2.9,0
2025-07-24,W005,13.8,0.9,0
2025-07-25,W005,16.9,1.1,0
2025-07-26,W005,16.3,4.0,0
2025-07-27,W005,18.1,0.9,0
2025-07-28,W005,21.3,4.8,0
2025-07-29,W005,21.2,1.9,0
2025-07-30,W005,17.6,2.0,0
2025-07-31,W005,16.7,4.8,0
2025-08-01,W005,16.1,3.0,0
2025-08-02,W005,17.9,1.3,0
2025-08-03,W005,16.2,8.3,0
2025-08-04,W005,18.1,2.7,0
2025-08-05,W005,17.0,0.5,0
2025-08-06,W005,20.4,3.0,0
2025-08-07,W005,18.4,0.3,0
2025-08-08,W005,14.3,0.5,0
2025-08-09,W005,17.4,2.9,0
2025-08-10,W005,11.7,3.9,0
2025-08-11,W005,13.2,1.9,0
2025-08-12,W005,12.6,0.7,0
2025-08-13,W005,18.5,2.2,0
2025-08-14,W005,14.7,1.0,0
2025-08-15,W005,15.3,2.2,0
2025-08-16,W005,18.4,6.2,0
2025-08-17,W005,14.0,6.9,0
2025-08-18,W005,13.4,0.2,0
2025-08-19,W005,9.1,5.2,0
2025-08-20,W005,18.7,3.1,0
2025-08-21,W005,20.7,2.2,0
2025-08-22,W005,18.4,7.5,0
2025-08-23,W005,9.7,0.4,0
2025-08-24,W005,18.4,0.0,0
2025-08-25,W005,15.9,0.5,0
2025-08-26,W005,8.5,6.4,0
2025-08-27,W005,15.7,0.5,0
2025-08-28,W005,12.9,8.1,0
2025-08-29,W005,12.6,1.2,0
2025-08-30,W005,8.8,0.0,0
2025-08-31,W005,15.2,0.7,0
2025-09-01,W005,18.5,1.6,0
2025-09-02,W005,20.3,0.9,0
2025-09-03,W005,15.7,2.8,0
2025-09-04,W005,10.7,3.1,0
2025-09-05,W005,13.6,1.5,0
2025-09-06,W005,14.2,1.4,0
2025-09-07,W005,10.2,0.0,0
2025-09-08,W005,12.0,3.2,0
2025-09-09,W005,12.6,1.6,0
2025-09-10,W005,13.2,0.5,0
2025-09-11,W005,3.9,1.1,0
2025-09-12,W005,20.7,2.5,0
2025-09-13,W005,8.0,5.9,0
2025-09-14,W005,13.5,2.8,0
2025-09-15,W005,13.3,0.2,0
2025-09-16,W005,8.7,1.5,0
2025-09-17,W005,8.5,5.4,0
2025-09-18,W005,15.9,3.8,0
2025-09-19,W005,19.4,3.5,0
2025-09-20,W005,14.4,0.3,0
2025-09-21,W005,13.0,0.7,0
2025-09-22,W005,13.1,0.7,0
2025-09-23,W005,14.6,0.1,0
2025-09-24,W005,11.3,0.7,0
2025-09-25,W005,8.5,1.2,0
2025-09-26,W005,7.4,2.4,0
2025-09-27,W005,9.5,1.2,0
2025-09-28,W005,10.6,1.3,0
2025-09-29,W005,15.3,3.4,0
2025-09-30,W005,12.7,0.1,0
2025-10-01,W005,17.7,1.6,0
2025-10-02,W005,11.5,0.1,0
2025-10-03,W005,11.6,0.7,0
2025-10-04,W005,8.5,1.1,0
2025-10-05,W005,9.6,1.3,0
2025-10-06,W005,9.2,0.0,0
2025-10-07,W005,11.5,1.1,0
2025-10-08,W005,10.5,0.3,0
2025-10-09,W005,13.8,0.4,0
2025-10-10,W005,11.0,1.3,0
2025-10-11,W005,12.7,0.1,0
2025-10-12,W005,13.6,0.6,0
2025-10-13,W005,14.6,1.3,0
2025-10-14,W005,12.9,10.6,0
2025-10-15,W005,15.4,2.1,0
2025-10-16,W005,14.9,3.7,0
2025-10-17,W005,9.7,0.3,0
2025-10-18,W005,11.5,0.8,0
2025-10-19,W005,9.3,0.9,0
2025-10-20,W005,11.4,9.6,0
2025-10-21,W005,10.7,3.9,0
2025-10-22,W005,16.6,0.2,0
2025-10-23,W005,14.5,3.0,0
2025-10-24,W005,18.0,1.1,0
2025-10-25,W005,7.2,2.6,0
2025-10-26,W005,13.9,0.2,0
2025-10-27,W005,7.8,3.6,0
2025-10-28,W005,16.8,1.2,0
2025-10-29,W005,12.5,0.9,0
2025-10-30,W005,12.5,0.4,0
2025-10-31,W005,13.7,1.5,0
2025-11-01,W005,13.1,3.5,0
2025-11-02,W005,15.0,0.5,0
2025-11-03,W005,11.8,0.9,0
2025-11-04,W005,16.1,1.7,0
2025-11-05,W005,6.6,2.7,0
2025-11-06,W005,19.6,2.6,0
2025-11-07,W005,16.8,1.4,0
2025-11-08,W005,18.7,4.5,0
2025-11-09,W005,15.8,4.1,0
2025-11-10,W005,16.0,1.8,0
2025-11-11,W005,16.6,0.4,0
2025-11-12,W005,13.1,2.5,0
2025-11-13,W005,20.3,3.3,0
2025-11-14,W005,19.9,1.0,0
2025-11-15,W005,14.0,7.3,0
2025-11-16,W005,16.7,3.7,0
2025-11-17,W005,11.7,0.9,0
2025-11-18,W005,15.6,2.4,0
2025-11-19,W005,12.9,1.4,0
2025-11-20,W005,12.0,4.6,0
2025-11-21,W005,12.2,0.2,0
2025-11-22,W005,14.3,2.8,0
2025-11-23,W005,16.6,1.7,0
2025-11-24,W005,17.8,0.9,0
2025-11-25,W005,16.9,4.1,0
2025-11-26,W005,17.5,1.2,0
2025-11-27,W005,19.0,1.0,0
2025-11-28,W005,17.4,0.0,0
2025-11-29,W005,14.6,4.1,0
2025-11-30,W005,17.6,0.4,0
2025-12-01,W005,20.1,3.8,0
2025-12-02,W005,15.2,1.2,0
2025-12-03,W005,17.8,1.9,0
2025-12-04,W005,18.0,1.7,0
2025-12-05,W005,26.1,0.3,0
2025-12-06,W005,14.1,0.9,0
2025-12-07,W005,17.3,2.5,0
2025-12-08,W005,18.6,2.8,0
2025-12-09,W005,16.9,0.2,0
2025-12-10,W005,19.9,8.3,0
2025-12-11,W005,26.5,0.1,0
2025-12-12,W005,21.0,0.0,0
2025-12-13,W005,20.3,1.2,0
2025-12-14,W005,19.4,4.1,0
2025-12-15,W005,18.9,1.4,0
2025-12-16,W005,19.8,4.0,0
2025-12-17,W005,18.7,0.3,0
2025-12-18,W005,23.4,0.7,0
2025-12-19,W005,24.9,5.9,0
2025-12-20,W005,21.6,1.6,0
2025-12-21,W005,21.7,0.6,0
2025-12-22,W005,22.4,5.1,0
2025-12-23,W005,20.7,1.8,0
2025-12-24,W005,26.5,1.1,0
2025-12-25,W005,19.5,0.9,0
2025-12-26,W005,21.0,2.6,0
2025-12-27,W005,20.3,2.3,0
2025-12-28,W005,22.6,2.0,0
2025-12-29,W005,18.8,0.8,0
2025-12-30,W005,20.1,3.0,0
2025-12-31,W005,19.3,0.9,0
2023-01-01,W006,27.4,3.5,0
2023-01-02,W006,25.0,1.4,0
2023-01-03,W006,26.8,0.5,0
2023-01-04,W006,23.3,5.6,0
2023-01-05,W006,24.0,1.5,0
2023-01-06,W006,25.4,0.3,0
2023-01-07,W006,24.4,1.2,0
2023-01-08,W006,29.7,2.8,0
2023-01-09,W006,27.3,0.1,0
2023-01-10,W006,34.0,1.2,0
2023-01-11,W006,30.2,0.1,0
2023-01-12,W006,28.1,1.9,0
2023-01-13,W006,22.8,4.2,0
2023-01-14,W006,29.2,8.0,0
2023-01-15,W006,33.0,0.2,0
2023-01-16,W006,22.9,6.8,0
2023-01-17,W006,28.6,7.2,0
2023-01-18,W006,33.0,0.3,0
2023-01-19,W006,31.1,0.3,0
2023-01-20,W006,29.1,2.8,0
2023-01-21,W006,32.6,2.5,0
2023-01-22,W006,30.0,0.6,0
2023-01-23,W006,30.9,0.2,0
2023-01-24,W006,30.9,1.8,0
2023-01-25,W006,28.8,0.3,0
2023-01-26,W006,35.0,0.6,0
2023-01-27,W006,34.1,5.7,0
2023-01-28,W006,29.4,0.0,0
2023-01-29,W006,31.4,3.1,0
2023-01-30,W006,23.8,2.8,0
2023-01-31,W006,28.9,9.0,0
2023-02-01,W006,32.7,3.5,0
2023-02-02,W006,31.3,2.5,0
2023-02-03,W006,29.3,0.9,0
2023-02-04,W006,32.9,4.0,0
2023-02-05,W006,29.6,4.3,0
2023-02-06,W006,31.6,1.2,0
2023-02-07,W006,27.7,0.4,0
2023-02-08,W006,32.9,2.3,0
2023-02-09,W006,30.1,0.7,0
2023-02-10,W006,26.9,1.1,0
2023-02-11,W006,30.8,1.9,0
2023-02-12,W006,38.3,0.4,0
2023-02-13,W006,34.5,2.5,0
2023-02-14,W006,35.1,1.6,0
2023-02-15,W006,35.5,6.5,0
2023-02-16,W006,35.8,0.2,0
2023-02-17,W006,33.1,1.0,0
2023-02-18,W006,32.6,4.6,0
2023-02-19,W006,30.7,3.3,0
2023-02-20,W006,37.7,0.5,0
2023-02-21,W006,30.4,1.0,0
2023-02-22,W006,36.5,0.2,0
2023-02-23,W006,34.7,1.8,0
2023-02-24,W006,35.4,2.4,0
2023-02-25,W006,32.8,2.7,0
2023-02-26,W006,36.1,1.8,0
2023-02-27,W006,30.5,4.3,0
2023-02-28,W006,33.5,1.2,0
2023-03-01,W006,32.2,1.2,0
2023-03-02,W006,29.2,3.0,0
2023-03-03,W006,29.4,0.4,0
2023-03-04,W006,31.6,2.6,0
2023-03-05,W006,37.4,5.3,0
2023-03-06,W006,33.7,2.4,0
2023-03-07,W006,37.0,1.8,0
2023-03-08,W006,34.9,2.2,0
2023-03-09,W006,36.9,3.8,0
2023-03-10,W006,32.2,0.6,0
2023-03-11,W006,34.2,0.7,0
2023-03-12,W006,35.6,6.4,0
2023-03-13,W006,31.2,8.4,0
2023-03-14,W006,36.5,1.3,0
2023-03-15,W006,39.2,4.7,0
2023-03-16,W006,37.9,5.1,0
2023-03-17,W006,34.0,1.8,0
2023-03-18,W006,39.3,3.6,0
2023-03-19,W006,37.2,1.4,0
2023-03-20,W006,33.6,7.3,0
2023-03-21,W006,37.9,1.3,0
2023-03-22,W006,38.2,0.3,0
2023-03-23,W006,34.5,0.2,0
2023-03-24,W006,34.2,2.5,0
2023-03-25,W006,30.8,0.1,0
2023-03-26,W006,38.2,1.4,0
2023-03-27,W006,39.7,2.5,0
2023-03-28,W006,37.5,1.8,0
2023-03-29,W006,39.4,0.3,0
2023-03-30,W006,42.1,1.0,1
2023-03-31,W006,38.7,2.3,0
2023-04-01,W006,39.9,3.6,0
2023-04-02,W006,37.2,3.6,0
2023-04-03,W006,32.6,1.9,0
2023-04-04,W006,38.2,1.8,0
2023-04-05,W006,37.5,3.0,0
2023-04-06,W006,39.7,1.7,0
2023-04-07,W006,30.7,0.2,0
2023-04-08,W006,34.0,2.2,0
2023-04-09,W006,39.0,1.1,0
2023-04-10,W006,39.3,4.9,0
2023-04-11,W006,37.2,1.4,0
2023-04-12,W006,35.8,0.1,0
2023-04-13,W006,39.3,0.1,0
2023-04-14,W006,38.3,1.0,0
2023-04-15,W006,33.8,1.8,0
2023-04-16,W006,45.4,2.8,1
2023-04-17,W006,34.7,1.1,0
2023-04-18,W006,39.9,0.0,0
2023-04-19,W006,35.1,2.8,0
2023-04-20,W006,41.4,1.6,0
2023-04-21,W006,29.8,4.3,0
2023-04-22,W006,37.9,0.6,0
2023-04-23,W006,34.2,1.1,0
2023-04-24,W006,39.0,0.2,0
2023-04-25,W006,34.5,1.3,0
2023-04-26,W006,36.9,1.5,0
2023-04-27,W006,32.6,1.1,0
2023-04-28,W006,37.4,1.2,0
2023-04-29,W006,42.6,0.8,1
2023-04-30,W006,35.3,0.6,0
2023-05-01,W006,36.8,0.5,0
2023-05-02,W006,33.7,1.7,0
2023-05-03,W006,36.1,1.1,0
2023-05-04,W006,34.8,0.9,0
2023-05-05,W006,33.4,0.3,0
2023-05-06,W006,35.0,2.7,0
2023-05-07,W006,36.9,5.5,0
2023-05-08,W006,29.7,0.8,0
2023-05-09,W006,36.1,2.7,0
2023-05-10,W006,31.0,1.6,0
2023-05-11,W006,33.8,0.8,0
2023-05-12,W006,38.9,1.0,0
2023-05-13,W006,36.2,1.6,0
2023-05-14,W006,34.9,2.4,0
2023-05-15,W006,28.9,0.7,0
2023-05-16,W006,35.3,0.1,0
2023-05-17,W006,33.3,1.1,0
2023-05-18,W006,34.8,2.1,0
2023-05-19,W006,33.2,1.5,0
2023-05-20,W006,31.5,2.1,0
2023-05-21,W006,29.8,1.7,0
2023-05-22,W006,38.9,0.6,0
2023-05-23,W006,34.3,5.4,0
2023-05-24,W006,30.6,7.7,0
2023-05-25,W006,38.3,3.7,0
2023-05-26,W006,30.9,1.6,0
2023-05-27,W006,35.0,2.0,0
2023-05-28,W006,32.2,5.3,0
2023-05-29,W006,33.0,0.4,0
2023-05-30,W006,30.9,0.4,0
2023-05-31,W006,33.6,0.7,0
2023-06-01,W006,31.7,0.7,0
2023-06-02,W006,29.9,0.4,0
2023-06-03,W006,33.7,0.9,0
2023-06-04,W006,31.3,2.4,0
2023-06-05,W006,31.8,0.6,0
2023-06-06,W006,29.5,0.9,0
2023-06-07,W006,28.9,0.5,0
2023-06-08,W006,36.2,0.1,0
2023-06-09,W006,31.7,1.7,0
2023-06-10,W006,27.5,1.2,0
2023-06-11,W006,30.4,1.1,0
2023-06-12,W006,32.9,0.1,0
2023-06-13,W006,27.7,3.0,0
2023-06-14,W006,35.3,0.3,0
2023-06-15,W006,28.9,1.5,0
2023-06-16,W006,32.8,6.7,0
2023-06-17,W006,26.0,0.2,0
2023-06-18,W006,28.7,0.8,0
